index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
36	0.293	65	21	-164.85675048828125	49	10	-45.79396057128906	1
37	0.293	126	46	-302.027099609375	90	20	-65.83548736572266	0
38	0.293	94	36	-232.9149169921875	68	16	-47.786643981933594	0
39	0.293	98	37	-249.0172576904297	72	16	-64.2737808227539	1
40	0.293	154	51	-320.9482727050781	116	21	-71.89198303222656	1
41	0.293	189	61	-404.409912109375	143	25	-88.74264526367188	1
42	0.293	202	71	-384.62261962890625	148	31	-109.70048522949219	0
43	0.293	90	34	-221.6488037109375	66	14	-42.131256103515625	1
44	0.293	90	35	-198.9954071044922	62	15	-57.41542053222656	0
45	0.293	144	51	-316.2525939941406	108	20	-74.63162231445312	0
46	0.293	135	43	-295.10943603515625	101	22	-72.17903900146484	0
47	0.293	102	34	-219.66714477539062	76	14	-65.6975326538086	1
48	0.293	91	36	-214.0980224609375	67	14	-50.974021911621094	1
49	0.293	60	22	-162.40478515625	44	10	-43.431724548339844	0
50	0.293	202	75	-455.7664489746094	154	27	-128.63536071777344	0
51	0.293	172	61	-372.7745056152344	128	27	-70.73634338378906	0
52	0.293	110	38	-263.6639709472656	84	17	-67.94120788574219	0
53	0.293	63	23	-157.4388885498047	47	10	-37.4497184753418	0
54	0.293	142	51	-264.07958984375	106	24	-65.10132598876953	0
55	0.293	98	37	-225.50665283203125	72	17	-72.04989624023438	0
56	0.293	158	48	-318.3085021972656	120	21	-79.7622299194336	1
57	0.293	202	64	-374.54217529296875	156	27	-97.99906921386719	0
58	0.293	194	68	-394.4986267089844	144	28	-82.86515808105469	1
59	0.293	184	53	-359.3267822265625	140	25	-84.5462417602539	0
60	0.293	89	33	-219.329833984375	65	13	-44.76487731933594	0
61	0.293	98	35	-209.77780151367188	74	14	-50.877777099609375	1
62	0.293	161	53	-356.3486633300781	125	22	-101.94129943847656	0
63	0.293	100	30	-210.09906005859375	78	15	-59.99797821044922	1
64	0.293	152	49	-334.2081604003906	118	20	-86.06822967529297	1
65	0.293	73	28	-155.97035217285156	53	11	-31.878488540649414	1
66	0.293	73	26	-170.20481872558594	53	11	-38.72937774658203	1
67	0.293	188	62	-352.8069152832031	140	27	-86.46421813964844	1
68	0.293	149	49	-331.3473815917969	113	22	-75.18800354003906	1
69	0.293	140	51	-333.7340087890625	104	19	-89.46810913085938	0
70	0.293	200	61	-374.3164978027344	160	24	-79.36620330810547	1
71	0.293	90	28	-203.04026794433594	68	13	-57.288944244384766	1
72	0.293	151	52	-366.2406921386719	113	21	-91.37767791748047	0
73	0.293	141	47	-319.8825988769531	109	21	-99.0778579711914	0
74	0.293	192	58	-395.7778015136719	146	26	-117.63187408447266	1
75	0.293	87	30	-203.05804443359375	63	13	-51.76068878173828	1
76	0.293	115	44	-250.2528076171875	83	17	-72.48033142089844	0
77	0.293	150	44	-277.6264343261719	118	20	-90.80442810058594	0
78	0.293	65	25	-163.53378295898438	49	10	-43.10844802856445	1
79	0.293	54	21	-130.79116821289062	38	9	-29.130300521850586	1
80	0.293	51	22	-109.08621215820312	35	10	-38.84113311767578	1
81	0.293	70	22	-178.3843994140625	56	9	-55.68692398071289	0
82	0.293	220	72	-384.8630065917969	164	29	-101.61489868164062	1
83	0.293	204	65	-415.76751708984375	158	28	-127.58648681640625	1
84	0.293	67	22	-176.0819549560547	51	10	-49.24087905883789	0
85	0.293	108	36	-251.20758056640625	82	17	-114.53662109375	0
86	0.293	86	32	-197.93939208984375	62	13	-42.88875961303711	1
87	0.293	125	40	-259.9891052246094	97	16	-76.33981323242188	0
88	0.293	156	51	-318.81402587890625	116	25	-98.60811614990234	0
89	0.293	68	27	-194.32521057128906	48	12	-69.34771728515625	0
90	0.293	144	49	-330.05096435546875	108	22	-96.334716796875	0
91	0.293	62	23	-194.61183166503906	44	11	-66.707275390625	0
92	0.293	234	75	-410.54937744140625	172	33	-120.14082336425781	0
93	0.293	94	38	-222.76434326171875	66	17	-73.50143432617188	0
94	0.293	69	25	-198.98793029785156	49	13	-73.24295043945312	0
95	0.293	63	23	-209.07997131347656	49	11	-69.4598159790039	0
96	0.293	62	23	-189.96405029296875	46	11	-64.25267028808594	0
97	0.293	75	29	-210.0048370361328	55	13	-67.91451263427734	0
98	0.293	154	55	-387.9106750488281	112	25	-95.81402587890625	0
99	0.293	87	33	-250.42291259765625	65	16	-96.91814422607422	0
0	0.427	68	24	-166.521484375	48	11	-33.24964904785156	1
1	0.427	70	27	-187.87327575683594	52	11	-36.92516326904297	1
2	0.427	96	34	-234.36708068847656	65	15	-49.96806335449219	1
3	0.427	53	21	-150.6323699951172	35	12	-31.822059631347656	0
4	0.427	63	21	-169.43801879882812	46	10	-46.22163009643555	1
5	0.427	84	30	-211.48342895507812	63	12	-37.50990295410156	1
6	0.427	131	43	-296.2776184082031	93	19	-60.198726654052734	0
7	0.427	84	27	-223.9612274169922	60	12	-47.809242248535156	1
8	0.427	85	27	-211.56472778320312	64	11	-32.82652282714844	1
9	0.427	103	34	-231.2188720703125	69	15	-38.105186462402344	1
10	0.427	117	37	-250.50177001953125	83	17	-48.80938720703125	1
11	0.427	95	27	-218.85000610351562	65	13	-40.33456039428711	1
12	0.427	95	25	-183.15185546875	70	11	-41.83315658569336	0
13	0.427	89	31	-234.73081970214844	65	12	-39.568504333496094	1
14	0.427	112	37	-238.14149475097656	74	17	-51.869380950927734	1
15	0.427	90	28	-213.45651245117188	66	12	-33.886878967285156	1
16	0.427	73	27	-206.79246520996094	54	10	-37.58489990234375	1
17	0.427	122	36	-241.25137329101562	83	18	-62.354217529296875	1
18	0.427	129	44	-296.1661682128906	91	20	-54.796051025390625	0
19	0.427	85	32	-188.8987274169922	56	14	-41.927371978759766	1
20	0.427	210	71	-447.6808776855469	146	31	-89.6435546875	0
21	0.427	44	16	-132.5828399658203	29	8	-50.408836364746094	0
22	0.427	142	56	-338.07269287109375	97	24	-55.04576110839844	0
23	0.427	115	45	-274.8669738769531	82	17	-52.557621002197266	0
24	0.427	149	50	-349.8056945800781	114	17	-69.44212341308594	1
25	0.427	89	28	-200.32144165039062	63	13	-56.95818328857422	1
26	0.427	218	67	-407.17138671875	160	29	-70.51445770263672	1
27	0.427	97	32	-243.22007751464844	69	13	-48.51970672607422	1
28	0.427	81	29	-200.93142700195312	57	12	-37.52216720581055	1
29	0.427	234	80	-446.575927734375	167	33	-113.69154357910156	1
30	0.427	121	39	-270.59039306640625	85	17	-54.423858642578125	0
31	0.427	217	74	-455.4593200683594	151	31	-98.03010559082031	0
32	0.427	195	64	-396.5393371582031	141	26	-88.79310607910156	1
33	0.427	196	67	-408.0785827636719	138	29	-88.97505950927734	0
34	0.427	80	25	-199.1001434326172	60	10	-42.79570007324219	1
35	0.427	129	41	-265.7216796875	87	19	-57.8482780456543	1
36	0.427	68	20	-171.90789794921875	49	10	-45.79396057128906	1
37	0.427	128	46	-305.6885070800781	90	20	-65.83548736572266	0
38	0.427	97	36	-244.8745880126953	68	16	-47.786643981933594	1
39	0.427	102	35	-262.1371154785156	72	16	-64.2737808227539	1
40	0.427	160	51	-344.9375915527344	116	21	-71.89198303222656	1
41	0.427	199	61	-431.9632568359375	143	25	-88.74264526367188	0
42	0.427	210	71	-411.5119934082031	148	31	-109.70048522949219	0
43	0.427	94	33	-230.01968383789062	66	14	-42.131256103515625	0
44	0.427	95	35	-215.2357940673828	62	15	-57.41542053222656	0
45	0.427	148	51	-327.4516906738281	108	20	-74.63162231445312	0
46	0.427	137	43	-303.1727294921875	101	22	-72.17903900146484	0
47	0.427	106	33	-244.4805450439453	76	14	-65.6975326538086	0
48	0.427	94	36	-232.63980102539062	67	14	-50.974021911621094	1
49	0.427	63	22	-181.54965209960938	44	10	-43.431724548339844	0
50	0.427	208	75	-481.4272155761719	154	27	-128.63536071777344	0
51	0.427	179	60	-398.4388732910156	128	27	-70.73634338378906	0
52	0.427	116	39	-282.5352783203125	84	17	-67.94120788574219	0
53	0.427	67	23	-170.47421264648438	47	10	-37.4497184753418	1
54	0.427	148	52	-285.7648010253906	106	24	-65.10132598876953	0
55	0.427	101	37	-242.85763549804688	72	17	-72.04989624023438	0
56	0.427	170	49	-343.2811279296875	120	21	-79.7622299194336	1
57	0.427	214	65	-414.26287841796875	156	27	-97.99906921386719	1
58	0.427	199	68	-417.0082702636719	144	28	-82.86515808105469	1
59	0.427	193	55	-370.4232177734375	140	25	-84.5462417602539	0
60	0.427	94	33	-234.3479461669922	65	13	-44.76487731933594	0
61	0.427	100	35	-217.52012634277344	74	14	-50.877777099609375	1
62	0.427	165	53	-369.7287292480469	125	22	-101.94129943847656	0
63	0.427	104	31	-231.59376525878906	78	15	-59.99797821044922	1
64	0.427	157	49	-357.1474304199219	118	20	-86.06822967529297	1
65	0.427	75	28	-169.03729248046875	53	11	-31.878488540649414	1
66	0.427	75	26	-175.73727416992188	53	11	-38.72937774658203	1
67	0.427	196	63	-370.88214111328125	140	27	-86.46421813964844	1
68	0.427	156	48	-336.9754333496094	113	22	-75.18800354003906	1
69	0.427	142	51	-337.17498779296875	104	19	-89.46810913085938	0
70	0.427	208	60	-398.0642395019531	160	24	-79.36620330810547	1
71	0.427	95	29	-220.1227264404297	68	13	-57.288944244384766	1
72	0.427	158	51	-381.2254333496094	113	21	-91.37767791748047	0
73	0.427	147	47	-338.510009765625	109	21	-99.0778579711914	0
74	0.427	198	57	-409.158447265625	146	26	-117.63187408447266	0
75	0.427	91	31	-214.30870056152344	63	13	-51.76068878173828	1
76	0.427	119	44	-270.2700500488281	83	17	-72.48033142089844	0
77	0.427	158	44	-296.8827819824219	118	20	-90.80442810058594	0
78	0.427	66	25	-172.18875122070312	49	10	-43.10844802856445	0
79	0.427	58	21	-146.50308227539062	38	9	-29.130300521850586	1
80	0.427	53	22	-122.8088150024414	35	10	-38.84113311767578	1
81	0.427	71	22	-182.51580810546875	56	9	-55.68692398071289	0
82	0.427	229	73	-404.7182312011719	164	29	-101.61489868164062	0
83	0.427	211	65	-438.8669128417969	158	28	-127.58648681640625	1
84	0.427	70	22	-185.4817657470703	51	10	-49.24087905883789	0
85	0.427	113	36	-269.22137451171875	82	17	-114.53662109375	1
86	0.427	91	32	-212.12030029296875	62	13	-42.88875961303711	1
87	0.427	128	40	-271.2187194824219	97	16	-76.33981323242188	0
88	0.427	164	51	-336.15576171875	116	25	-98.60811614990234	0
89	0.427	72	26	-212.50375366210938	48	12	-69.34771728515625	1
90	0.427	149	49	-340.54339599609375	108	22	-96.334716796875	0
91	0.427	64	23	-205.3923797607422	44	11	-66.707275390625	0
92	0.427	247	75	-433.520263671875	172	33	-120.14082336425781	0
93	0.427	100	39	-246.84852600097656	66	17	-73.50143432617188	0
94	0.427	74	24	-207.3029022216797	49	13	-73.24295043945312	0
95	0.427	63	23	-209.07997131347656	49	11	-69.4598159790039	0
96	0.427	66	22	-195.145263671875	46	11	-64.25267028808594	1
97	0.427	77	29	-215.8466339111328	55	13	-67.91451263427734	0
98	0.427	159	54	-394.4741516113281	112	25	-95.81402587890625	0
99	0.427	90	32	-263.0205993652344	65	16	-96.91814422607422	0
0	0.16	68	25	-153.13223266601562	48	11	-33.24964904785156	1
1	0.16	70	27	-187.87327575683594	52	11	-36.92516326904297	1
2	0.16	96	37	-212.38040161132812	65	15	-49.96806335449219	1
3	0.16	53	23	-146.54815673828125	35	12	-31.822059631347656	0
4	0.16	63	22	-167.1443328857422	46	10	-46.22163009643555	1
5	0.16	84	31	-213.15481567382812	63	12	-37.50990295410156	1
6	0.16	131	48	-286.4466552734375	93	19	-60.198726654052734	0
7	0.16	84	31	-225.28968811035156	60	12	-47.809242248535156	1
8	0.16	85	29	-210.5585479736328	64	11	-32.82652282714844	1
9	0.16	103	40	-227.57374572753906	69	15	-38.105186462402344	0
10	0.16	117	41	-245.67974853515625	83	17	-48.80938720703125	1
11	0.16	95	33	-215.5005645751953	65	13	-40.33456039428711	1
12	0.16	95	29	-200.01551818847656	70	11	-41.83315658569336	0
13	0.16	89	32	-221.71713256835938	65	12	-39.568504333496094	0
14	0.16	112	44	-236.5469512939453	74	17	-51.869380950927734	1
15	0.16	90	30	-213.8944091796875	66	12	-33.886878967285156	1
16	0.16	73	28	-204.8944549560547	54	10	-37.58489990234375	1
17	0.16	122	45	-237.39512634277344	83	18	-62.354217529296875	1
18	0.16	129	50	-296.3988952636719	91	20	-54.796051025390625	0
19	0.16	85	37	-196.2545928955078	56	14	-41.927371978759766	1
20	0.16	210	79	-452.41595458984375	146	31	-89.6435546875	0
21	0.16	44	17	-140.10427856445312	29	8	-50.408836364746094	0
22	0.16	142	61	-313.6899108886719	97	24	-55.04576110839844	0
23	0.16	115	47	-275.8024597167969	82	17	-52.557621002197266	0
24	0.16	149	53	-339.7823791503906	114	17	-69.44212341308594	1
25	0.16	89	32	-191.17723083496094	63	13	-56.95818328857422	1
26	0.16	218	73	-413.21588134765625	160	29	-70.51445770263672	1
27	0.16	97	36	-229.37539672851562	69	13	-48.51970672607422	1
28	0.16	81	31	-197.53280639648438	57	12	-37.52216720581055	1
29	0.16	234	89	-443.0032653808594	167	33	-113.69154357910156	1
30	0.16	121	45	-261.6269836425781	85	17	-54.423858642578125	0
31	0.16	217	83	-451.88824462890625	151	31	-98.03010559082031	0
32	0.16	195	72	-402.27197265625	141	26	-88.79310607910156	1
33	0.16	196	73	-406.3254089355469	138	29	-88.97505950927734	0
34	0.16	80	27	-197.33880615234375	60	10	-42.79570007324219	0
35	0.16	129	48	-261.1346130371094	87	19	-57.8482780456543	1
36	0.16	68	22	-166.25674438476562	49	10	-45.79396057128906	0
37	0.16	128	48	-309.55950927734375	90	20	-65.83548736572266	0
38	0.16	97	39	-236.86709594726562	68	16	-47.786643981933594	1
39	0.16	102	39	-258.7295227050781	72	16	-64.2737808227539	1
40	0.16	160	56	-326.18170166015625	116	21	-71.89198303222656	1
41	0.16	199	70	-434.4632568359375	143	25	-88.74264526367188	0
42	0.16	210	81	-426.2633361816406	148	31	-109.70048522949219	0
43	0.16	94	37	-229.07400512695312	66	14	-42.131256103515625	1
44	0.16	95	39	-214.69589233398438	62	15	-57.41542053222656	0
45	0.16	148	54	-328.3673095703125	108	20	-74.63162231445312	0
46	0.16	137	45	-301.6390380859375	101	22	-72.17903900146484	0
47	0.16	106	38	-227.58544921875	76	14	-65.6975326538086	1
48	0.16	94	39	-216.4444122314453	67	14	-50.974021911621094	1
49	0.16	63	24	-167.76806640625	44	10	-43.431724548339844	0
50	0.16	208	81	-472.5675048828125	154	27	-128.63536071777344	1
51	0.16	179	67	-403.5943298339844	128	27	-70.73634338378906	0
52	0.16	116	45	-283.8922119140625	84	17	-67.94120788574219	0
53	0.16	67	26	-169.7575225830078	47	10	-37.4497184753418	1
54	0.16	148	57	-269.2002258300781	106	24	-65.10132598876953	0
55	0.16	101	40	-240.275390625	72	17	-72.04989624023438	0
56	0.16	170	60	-308.7555847167969	120	21	-79.7622299194336	1
57	0.16	214	74	-406.8514404296875	156	27	-97.99906921386719	0
58	0.16	199	73	-410.54669189453125	144	28	-82.86515808105469	1
59	0.16	193	62	-380.5559387207031	140	25	-84.5462417602539	0
60	0.16	94	37	-237.94692993164062	65	13	-44.76487731933594	0
61	0.16	100	37	-219.64739990234375	74	14	-50.877777099609375	1
62	0.16	165	57	-361.9041748046875	125	22	-101.94129943847656	0
63	0.16	104	33	-213.30181884765625	78	15	-59.99797821044922	1
64	0.16	157	54	-342.2247619628906	118	20	-86.06822967529297	1
65	0.16	75	30	-163.72312927246094	53	11	-31.878488540649414	1
66	0.16	75	28	-171.38510131835938	53	11	-38.72937774658203	1
67	0.16	196	69	-368.0931091308594	140	27	-86.46421813964844	1
68	0.16	156	55	-337.21136474609375	113	22	-75.18800354003906	1
69	0.16	142	52	-342.0614013671875	104	19	-89.46810913085938	0
70	0.16	208	68	-385.0758056640625	160	24	-79.36620330810547	1
71	0.16	95	32	-212.42893981933594	68	13	-57.288944244384766	1
72	0.16	158	57	-374.62091064453125	113	21	-91.37767791748047	0
73	0.16	147	52	-340.22711181640625	109	21	-99.0778579711914	0
74	0.16	198	63	-403.67340087890625	146	26	-117.63187408447266	0
75	0.16	91	34	-214.1804656982422	63	13	-51.76068878173828	1
76	0.16	119	46	-265.5972595214844	83	17	-72.48033142089844	1
77	0.16	158	52	-285.7644348144531	118	20	-90.80442810058594	0
78	0.16	66	26	-168.71864318847656	49	10	-43.10844802856445	0
79	0.16	58	24	-135.51263427734375	38	9	-29.130300521850586	1
80	0.16	53	23	-122.78866577148438	35	10	-38.84113311767578	0
81	0.16	71	23	-181.3990936279297	56	9	-55.68692398071289	0
82	0.16	229	80	-402.73162841796875	164	29	-101.61489868164062	0
83	0.16	211	73	-431.6993408203125	158	28	-127.58648681640625	1
84	0.16	70	26	-182.64645385742188	51	10	-49.24087905883789	0
85	0.16	113	41	-262.8833923339844	82	17	-114.53662109375	0
86	0.16	91	35	-215.83937072753906	62	13	-42.88875961303711	1
87	0.16	128	43	-270.46142578125	97	16	-76.33981323242188	0
88	0.16	164	58	-333.438232421875	116	25	-98.60811614990234	0
89	0.16	72	30	-197.38905334472656	48	12	-69.34771728515625	1
90	0.16	149	54	-346.8724365234375	108	22	-96.334716796875	0
91	0.16	64	24	-201.7841033935547	44	11	-66.707275390625	0
92	0.16	247	89	-445.44720458984375	172	33	-120.14082336425781	0
93	0.16	100	41	-244.85888671875	66	17	-73.50143432617188	0
94	0.16	74	27	-203.91856384277344	49	13	-73.24295043945312	0
95	0.16	63	23	-209.07997131347656	49	11	-69.4598159790039	0
96	0.16	66	25	-204.69439697265625	46	11	-64.25267028808594	0
97	0.16	77	30	-213.29885864257812	55	13	-67.91451263427734	0
98	0.16	159	58	-383.55499267578125	112	25	-95.81402587890625	0
99	0.16	90	35	-257.0372009277344	65	16	-96.91814422607422	0
0	0.12	68	23	-153.37457275390625	48	11	-33.24964904785156	1
1	0.12	70	27	-187.87327575683594	52	11	-36.92516326904297	1
2	0.12	96	33	-199.03564453125	65	15	-49.96806335449219	1
3	0.12	53	21	-143.7713623046875	35	12	-31.822059631347656	0
4	0.12	63	21	-166.7843780517578	46	10	-46.22163009643555	1
5	0.12	84	30	-207.624755859375	63	12	-37.50990295410156	1
6	0.12	131	45	-282.3359680175781	93	19	-60.198726654052734	0
7	0.12	84	27	-214.07781982421875	60	12	-47.809242248535156	1
8	0.12	85	26	-204.6669464111328	64	11	-32.82652282714844	1
9	0.12	103	35	-223.71490478515625	69	15	-38.105186462402344	1
10	0.12	117	35	-241.27719116210938	83	17	-48.80938720703125	1
11	0.12	95	29	-208.6714324951172	65	13	-40.33456039428711	1
12	0.12	95	27	-187.75437927246094	70	11	-41.83315658569336	0
13	0.12	89	32	-220.91664123535156	65	12	-39.568504333496094	1
14	0.12	112	37	-231.7484893798828	74	17	-51.869380950927734	1
15	0.12	90	28	-207.78285217285156	66	12	-33.886878967285156	1
16	0.12	73	27	-204.52066040039062	54	10	-37.58489990234375	1
17	0.12	122	36	-233.03379821777344	83	18	-62.354217529296875	1
18	0.12	129	44	-276.35467529296875	91	20	-54.796051025390625	1
19	0.12	85	32	-188.76609802246094	56	14	-41.927371978759766	1
20	0.12	210	72	-445.6155090332031	146	31	-89.6435546875	0
21	0.12	44	16	-123.94978332519531	29	8	-50.408836364746094	0
22	0.12	142	56	-316.279296875	97	24	-55.04576110839844	0
23	0.12	115	45	-270.723388671875	82	17	-52.557621002197266	0
24	0.12	149	50	-338.03448486328125	114	17	-69.44212341308594	1
25	0.12	89	28	-188.4736328125	63	13	-56.95818328857422	1
26	0.12	218	65	-390.4961853027344	160	29	-70.51445770263672	1
27	0.12	97	32	-228.01803588867188	69	13	-48.51970672607422	1
28	0.12	81	29	-197.28866577148438	57	12	-37.52216720581055	1
29	0.12	234	81	-438.34735107421875	167	33	-113.69154357910156	1
30	0.12	121	39	-255.75523376464844	85	17	-54.423858642578125	0
31	0.12	217	75	-443.3326721191406	151	31	-98.03010559082031	0
32	0.12	195	66	-397.3905029296875	141	26	-88.79310607910156	1
33	0.12	196	67	-395.2451477050781	138	29	-88.97505950927734	0
34	0.12	80	25	-189.15774536132812	60	10	-42.79570007324219	1
35	0.12	129	42	-270.2394714355469	87	19	-57.8482780456543	0
36	0.12	68	21	-162.8980712890625	49	10	-45.79396057128906	1
37	0.12	128	46	-301.4881896972656	90	20	-65.83548736572266	0
38	0.12	97	37	-233.22340393066406	68	16	-47.786643981933594	0
39	0.12	102	37	-250.6294708251953	72	16	-64.2737808227539	1
40	0.12	160	51	-333.564208984375	116	21	-71.89198303222656	1
41	0.12	199	61	-419.55670166015625	143	25	-88.74264526367188	1
42	0.12	210	73	-398.0725402832031	148	31	-109.70048522949219	0
43	0.12	94	34	-220.08334350585938	66	14	-42.131256103515625	1
44	0.12	95	35	-206.4431610107422	62	15	-57.41542053222656	0
45	0.12	148	51	-314.5003356933594	108	20	-74.63162231445312	0
46	0.12	137	44	-303.3545837402344	101	22	-72.17903900146484	0
47	0.12	106	34	-221.70484924316406	76	14	-65.6975326538086	1
48	0.12	94	36	-218.05380249023438	67	14	-50.974021911621094	1
49	0.12	63	23	-165.44053649902344	44	10	-43.431724548339844	0
50	0.12	208	75	-465.7292175292969	154	27	-128.63536071777344	0
51	0.12	179	62	-393.770263671875	128	27	-70.73634338378906	0
52	0.12	116	39	-273.9190368652344	84	17	-67.94120788574219	0
53	0.12	67	23	-161.8319091796875	47	10	-37.4497184753418	1
54	0.12	148	51	-266.57122802734375	106	24	-65.10132598876953	0
55	0.12	101	37	-238.32061767578125	72	17	-72.04989624023438	0
56	0.12	170	51	-323.7826843261719	120	21	-79.7622299194336	1
57	0.12	214	65	-394.4610595703125	156	27	-97.99906921386719	1
58	0.12	199	68	-400.8934631347656	144	28	-82.86515808105469	1
59	0.12	193	54	-360.8145751953125	140	25	-84.5462417602539	0
60	0.12	94	33	-225.90182495117188	65	13	-44.76487731933594	0
61	0.12	100	35	-218.02008056640625	74	14	-50.877777099609375	1
62	0.12	165	53	-363.5849609375	125	22	-101.94129943847656	0
63	0.12	104	30	-207.8856201171875	78	15	-59.99797821044922	1
64	0.12	157	49	-343.80889892578125	118	20	-86.06822967529297	1
65	0.12	75	28	-156.09585571289062	53	11	-31.878488540649414	1
66	0.12	75	26	-170.08462524414062	53	11	-38.72937774658203	1
67	0.12	196	62	-355.2220458984375	140	27	-86.46421813964844	1
68	0.12	156	50	-330.7131652832031	113	22	-75.18800354003906	1
69	0.12	142	51	-340.7203674316406	104	19	-89.46810913085938	0
70	0.12	208	63	-390.58392333984375	160	24	-79.36620330810547	0
71	0.12	95	28	-200.31658935546875	68	13	-57.288944244384766	1
72	0.12	158	53	-367.3854064941406	113	21	-91.37767791748047	0
73	0.12	147	48	-329.4983215332031	109	21	-99.0778579711914	0
74	0.12	198	58	-395.6671447753906	146	26	-117.63187408447266	1
75	0.12	91	31	-202.11077880859375	63	13	-51.76068878173828	1
76	0.12	119	45	-256.03448486328125	83	17	-72.48033142089844	0
77	0.12	158	47	-297.0467224121094	118	20	-90.80442810058594	0
78	0.12	66	25	-166.6770782470703	49	10	-43.10844802856445	0
79	0.12	58	21	-129.45755004882812	38	9	-29.130300521850586	0
80	0.12	53	22	-112.83944702148438	35	10	-38.84113311767578	0
81	0.12	71	22	-180.82452392578125	56	9	-55.68692398071289	0
82	0.12	229	72	-388.4517517089844	164	29	-101.61489868164062	1
83	0.12	211	65	-414.8240051269531	158	28	-127.58648681640625	1
84	0.12	70	24	-183.51144409179688	51	10	-49.24087905883789	0
85	0.12	113	36	-264.97369384765625	82	17	-114.53662109375	1
86	0.12	91	32	-211.10516357421875	62	13	-42.88875961303711	0
87	0.12	128	40	-263.6697082519531	97	16	-76.33981323242188	0
88	0.12	164	52	-322.02191162109375	116	25	-98.60811614990234	0
89	0.12	72	27	-199.96961975097656	48	12	-69.34771728515625	0
90	0.12	149	50	-336.9720764160156	108	22	-96.334716796875	0
91	0.12	64	23	-199.39840698242188	44	11	-66.707275390625	0
92	0.12	247	78	-428.4652099609375	172	33	-120.14082336425781	0
93	0.12	100	38	-233.85096740722656	66	17	-73.50143432617188	0
94	0.12	74	25	-202.898681640625	49	13	-73.24295043945312	0
95	0.12	63	23	-209.07997131347656	49	11	-69.4598159790039	0
96	0.12	66	23	-192.97225952148438	46	11	-64.25267028808594	0
97	0.12	77	29	-212.64276123046875	55	13	-67.91451263427734	0
98	0.12	159	55	-382.3957824707031	112	25	-95.81402587890625	0
99	0.12	90	33	-253.21839904785156	65	16	-96.91814422607422	0
0	0.0	68	25	-165.8542938232422	48	11	-33.24964904785156	1
1	0.0	70	27	-187.87327575683594	52	11	-36.92516326904297	1
2	0.0	96	34	-215.05491638183594	65	15	-49.96806335449219	1
3	0.0	53	21	-147.22860717773438	35	12	-31.822059631347656	1
4	0.0	63	21	-169.43887329101562	46	10	-46.22163009643555	1
5	0.0	84	30	-211.111328125	63	12	-37.50990295410156	1
6	0.0	131	45	-292.3224792480469	93	19	-60.198726654052734	0
7	0.0	84	27	-240.02206420898438	60	12	-47.809242248535156	0
8	0.0	85	28	-210.45982360839844	64	11	-32.82652282714844	1
9	0.0	103	36	-255.04136657714844	69	15	-38.105186462402344	1
