index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
88	ay	116	24	-94.81549835205078	156	51	-313.12091064453125	0
89	ay	48	13	-64.3943099975586	68	27	-187.62432861328125	0
90	ay	108	23	-92.32077026367188	144	50	-323.8235778808594	0
91	ay	44	12	-61.57594299316406	62	24	-187.1267547607422	0
92	ay	172	33	-116.7082290649414	234	72	-405.4175109863281	0
93	ay	66	18	-69.6329345703125	94	37	-217.1952362060547	0
94	ay	49	14	-68.36009216308594	69	26	-191.61801147460938	0
95	ay	49	12	-64.49839782714844	63	26	-201.03843688964844	0
96	ay	46	12	-59.310157775878906	62	23	-182.36549377441406	0
97	ay	55	14	-63.386878967285156	75	30	-203.23048400878906	0
98	ay	112	27	-92.51009368896484	154	55	-381.654052734375	0
99	ay	65	16	-91.81719207763672	87	32	-244.00180053710938	0
0	uv	48	11	-30.22695541381836	66	29	-169.50596618652344	0
1	uv	52	11	-33.568328857421875	70	32	-205.19747924804688	0
2	uv	65	15	-46.63685989379883	91	39	-221.4800262451172	0
3	uv	35	13	-29.17022132873535	51	26	-151.25535583496094	0
4	uv	46	10	-42.01966094970703	62	25	-161.54788208007812	0
5	uv	63	12	-34.38407897949219	83	39	-210.6859893798828	0
6	uv	93	19	-57.030372619628906	127	51	-290.4198303222656	0
7	uv	60	12	-44.13160705566406	80	33	-218.4792022705078	0
8	uv	64	10	-29.84229278564453	82	30	-205.7279510498047	0
9	uv	69	15	-35.56483840942383	97	39	-238.83193969726562	0
10	uv	83	16	-45.93824768066406	111	42	-232.90032958984375	0
11	uv	65	13	-37.231903076171875	89	34	-206.11737060546875	0
12	uv	70	11	-38.03014373779297	90	27	-183.0442657470703	0
13	uv	65	12	-36.2711296081543	87	37	-223.0645751953125	0
14	uv	74	17	-48.818241119384766	104	40	-226.89523315429688	0
15	uv	66	12	-31.062971115112305	88	32	-231.49636840820312	0
16	uv	54	10	-33.82640838623047	72	30	-195.8931427001953	0
17	uv	83	16	-58.68632125854492	113	38	-234.90846252441406	0
18	uv	91	22	-52.05624771118164	123	52	-283.5796203613281	0
19	uv	56	15	-38.932559967041016	80	35	-191.86390686035156	0
20	uv	146	31	-86.7518310546875	202	82	-449.6903991699219	0
21	uv	29	9	-45.367950439453125	41	18	-135.6805877685547	0
22	uv	97	24	-52.75218963623047	135	57	-313.2599792480469	0
23	uv	82	17	-49.46599578857422	112	49	-275.7015380859375	0
24	uv	114	17	-65.35729217529297	146	58	-354.75225830078125	0
25	uv	63	13	-52.5767822265625	85	32	-196.60879516601562	0
26	uv	160	28	-68.16397857666016	210	74	-397.7205505371094	0
27	uv	69	13	-44.78742218017578	93	38	-238.74465942382812	0
28	uv	57	12	-34.395320892333984	79	35	-206.55479431152344	0
29	uv	167	33	-110.24634552001953	225	89	-440.7383117675781	0
30	uv	85	17	-51.22245407104492	115	42	-258.1083679199219	0
31	uv	151	31	-94.86784362792969	209	81	-440.3709716796875	0
32	uv	141	25	-85.37798309326172	187	71	-400.3246154785156	0
33	uv	138	30	-85.90695190429688	190	78	-428.5086669921875	0
34	uv	60	10	-38.51613235473633	78	30	-201.65158081054688	0
35	uv	87	19	-54.80363464355469	121	48	-252.32962036132812	0
36	uv	49	10	-41.21456527709961	65	23	-170.89776611328125	0
37	uv	90	20	-62.54371643066406	126	57	-304.82183837890625	0
38	uv	68	16	-44.79998016357422	94	42	-238.77398681640625	0
39	uv	72	15	-60.25666809082031	98	41	-253.65760803222656	0
40	uv	116	21	-68.46855163574219	154	61	-355.9394226074219	0
41	uv	143	25	-85.19293975830078	189	69	-414.79083251953125	0
42	uv	148	31	-106.4739990234375	202	78	-398.83349609375	0
43	uv	66	13	-39.121883392333984	90	41	-229.80337524414062	0
44	uv	62	15	-53.58772659301758	90	39	-202.90066528320312	0
45	uv	108	20	-70.90003967285156	144	60	-345.6712341308594	0
46	uv	101	20	-68.741943359375	135	56	-309.9579772949219	0
47	uv	76	14	-61.004852294921875	102	37	-241.1214141845703	0
48	uv	67	14	-47.3330192565918	91	39	-229.7799530029297	0
49	uv	44	10	-39.08855438232422	60	27	-166.2716064453125	0
50	uv	154	27	-123.87109375	202	81	-475.3258361816406	0
51	uv	128	26	-68.1164779663086	172	71	-391.866455078125	0
52	uv	84	16	-64.16669464111328	110	42	-259.9977722167969	0
53	uv	47	10	-33.70474624633789	63	24	-154.03175354003906	0
54	uv	106	24	-62.38876724243164	142	51	-284.07373046875	0
55	uv	72	15	-67.8116683959961	98	41	-242.43960571289062	0
56	uv	120	20	-75.96402740478516	158	53	-324.74658203125	0
57	uv	156	26	-94.36947631835938	202	70	-391.7724304199219	0
58	uv	144	28	-79.90569305419922	194	79	-401.0188903808594	0
59	uv	140	24	-81.16439056396484	184	63	-362.8463134765625	0
60	uv	65	13	-41.32142639160156	89	36	-218.6946563720703	0
61	uv	74	14	-47.243648529052734	98	39	-228.29054260253906	0
62	uv	125	23	-97.30760955810547	161	63	-362.1685485839844	0
63	uv	78	15	-56.248104095458984	100	34	-221.08267211914062	0
64	uv	118	20	-81.76481628417969	152	59	-342.2400207519531	0
65	uv	53	11	-28.980443954467773	73	30	-167.5541534423828	0
66	uv	53	11	-35.208526611328125	73	32	-173.2056884765625	0
67	uv	140	27	-83.2618408203125	188	71	-363.6981201171875	0
68	uv	113	22	-71.91896057128906	149	54	-337.0785217285156	0
69	uv	104	19	-84.99470520019531	140	58	-327.890625	0
70	uv	160	24	-76.1915512084961	200	66	-393.50457763671875	0
71	uv	68	13	-52.882102966308594	90	33	-198.95620727539062	0
72	uv	113	22	-87.72257232666016	151	60	-364.034423828125	0
73	uv	109	20	-94.5743179321289	141	52	-325.5298767089844	0
74	uv	146	26	-113.10757446289062	192	70	-392.9128112792969	0
75	uv	63	13	-47.77909851074219	87	35	-209.06460571289062	0
76	uv	83	17	-68.21678161621094	115	45	-269.6930847167969	0
77	uv	118	21	-86.67694854736328	150	46	-291.10052490234375	0
78	uv	49	11	-38.797603607177734	65	27	-175.812255859375	0
79	uv	38	9	-25.893600463867188	54	23	-143.0740966796875	0
80	uv	35	10	-34.9570198059082	51	25	-129.19029235839844	0
81	uv	56	10	-50.624473571777344	70	23	-184.19700622558594	0
82	uv	164	29	-98.1109390258789	220	78	-436.588623046875	0
83	uv	158	27	-123.33360290527344	204	69	-414.8714294433594	0
84	uv	51	10	-44.31679153442383	67	26	-169.39535522460938	0
85	uv	82	17	-108.8097915649414	108	37	-275.512451171875	0
86	uv	62	13	-39.58962631225586	86	33	-206.45957946777344	0
87	uv	97	15	-71.25048828125	125	44	-278.2359924316406	0
88	uv	116	24	-94.81549835205078	156	60	-323.13372802734375	0
89	uv	48	13	-64.3943099975586	68	30	-197.5108642578125	0
90	uv	108	23	-92.32077026367188	144	55	-324.616455078125	0
91	uv	44	12	-61.57594299316406	62	29	-199.42251586914062	0
92	uv	172	33	-116.7082290649414	234	82	-420.7242736816406	0
93	uv	66	18	-69.6329345703125	94	41	-237.76914978027344	0
94	uv	49	14	-68.36009216308594	69	28	-187.97003173828125	0
95	uv	49	12	-64.49839782714844	63	28	-205.6988525390625	0
96	uv	46	12	-59.310157775878906	62	27	-192.7834014892578	0
97	uv	55	14	-63.386878967285156	75	34	-207.2491912841797	0
98	uv	112	27	-92.51009368896484	154	67	-375.3176574707031	0
99	uv	65	16	-91.81719207763672	87	37	-271.1341857910156	0
