index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
15	0.427	90	26	-206.34129333496094	66	12	-31.062971115112305	0
16	0.427	73	27	-199.66168212890625	54	10	-33.82640838623047	0
17	0.427	122	34	-234.7310791015625	83	16	-58.68632125854492	0
18	0.427	129	47	-289.727783203125	91	22	-52.05624771118164	1
19	0.427	85	31	-182.99563598632812	56	15	-38.932559967041016	0
20	0.427	210	72	-441.4631042480469	146	31	-86.7518310546875	0
21	0.427	44	17	-125.21713256835938	29	9	-45.367950439453125	0
22	0.427	142	51	-332.24383544921875	97	24	-52.75218963623047	0
23	0.427	115	42	-269.01873779296875	82	17	-49.46599578857422	1
24	0.427	149	50	-342.94677734375	114	17	-65.35729217529297	1
25	0.427	89	28	-192.90213012695312	63	13	-52.5767822265625	0
26	0.427	218	61	-401.0021057128906	160	28	-68.16397857666016	0
27	0.427	97	31	-235.8497772216797	69	13	-44.78742218017578	1
28	0.427	81	28	-194.2337188720703	57	12	-34.395320892333984	1
29	0.427	234	79	-441.1298828125	167	33	-110.24634552001953	0
30	0.427	121	38	-263.82562255859375	85	17	-51.22245407104492	0
31	0.427	217	74	-449.3044738769531	151	31	-94.86784362792969	0
32	0.427	195	61	-390.3434143066406	141	25	-85.37798309326172	0
33	0.427	196	66	-402.33099365234375	138	30	-85.90695190429688	1
34	0.427	80	24	-191.44244384765625	60	10	-38.51613235473633	0
35	0.427	129	41	-259.5421142578125	87	19	-54.80363464355469	0
36	0.427	68	21	-164.09390258789062	49	10	-41.21456527709961	0
37	0.427	128	43	-299.5747375488281	90	20	-62.54371643066406	0
38	0.427	97	35	-238.25636291503906	68	16	-44.79998016357422	0
39	0.427	102	33	-255.4156494140625	72	15	-60.25666809082031	0
40	0.427	160	52	-338.3041687011719	116	21	-68.46855163574219	0
41	0.427	199	59	-425.2138366699219	143	25	-85.19293975830078	0
42	0.427	210	70	-405.9510192871094	148	31	-106.4739990234375	0
43	0.427	94	32	-223.0493927001953	66	13	-39.121883392333984	0
44	0.427	95	33	-208.9053192138672	62	15	-53.58772659301758	0
45	0.427	148	50	-321.2733459472656	108	20	-70.90003967285156	0
46	0.427	137	43	-296.7222595214844	101	20	-68.741943359375	0
47	0.427	106	32	-237.68942260742188	76	14	-61.004852294921875	0
48	0.427	94	35	-226.5177001953125	67	14	-47.3330192565918	1
49	0.427	63	23	-173.98509216308594	44	10	-39.08855438232422	0
50	0.427	208	69	-475.2550964355469	154	27	-123.87109375	0
51	0.427	179	60	-392.11444091796875	128	26	-68.1164779663086	0
52	0.427	116	37	-275.4718933105469	84	16	-64.16669464111328	1
53	0.427	67	22	-163.06228637695312	47	10	-33.70474624633789	1
54	0.427	148	48	-280.2693176269531	106	24	-62.38876724243164	0
55	0.427	101	34	-236.46664428710938	72	15	-67.8116683959961	0
56	0.427	170	48	-336.1294250488281	120	20	-75.96402740478516	0
57	0.427	214	62	-407.7900085449219	156	26	-94.36947631835938	0
58	0.427	199	69	-411.21649169921875	144	28	-79.90569305419922	0
59	0.427	193	54	-364.14483642578125	140	24	-81.16439056396484	0
60	0.427	94	31	-227.4553680419922	65	13	-41.32142639160156	0
61	0.427	100	35	-211.4779052734375	74	14	-47.243648529052734	0
62	0.427	165	54	-363.1264343261719	125	23	-97.30760955810547	0
63	0.427	104	29	-224.35646057128906	78	15	-56.248104095458984	0
64	0.427	157	51	-350.14453125	118	20	-81.76481628417969	0
65	0.427	75	27	-163.000244140625	53	11	-28.980443954467773	0
66	0.427	75	27	-169.46095275878906	53	11	-35.208526611328125	0
67	0.427	196	59	-365.3465881347656	140	27	-83.2618408203125	0
68	0.427	156	46	-330.2359313964844	113	22	-71.91896057128906	0
69	0.427	142	49	-330.9309997558594	104	19	-84.99470520019531	0
70	0.427	208	56	-391.940185546875	160	24	-76.1915512084961	1
71	0.427	95	30	-213.02200317382812	68	13	-52.882102966308594	0
72	0.427	158	49	-374.4178466796875	113	22	-87.72257232666016	1
73	0.427	147	45	-331.87255859375	109	20	-94.5743179321289	0
74	0.427	198	58	-402.5591125488281	146	26	-113.10757446289062	0
75	0.427	91	30	-207.3955078125	63	13	-47.77909851074219	0
76	0.427	119	41	-264.3946228027344	83	17	-68.21678161621094	0
77	0.427	158	44	-290.285400390625	118	21	-86.67694854736328	0
78	0.427	66	26	-165.5661163330078	49	11	-38.797603607177734	0
79	0.427	58	21	-140.39878845214844	38	9	-25.893600463867188	1
80	0.427	53	24	-117.46929931640625	35	10	-34.9570198059082	1
81	0.427	71	19	-174.91098022460938	56	10	-50.624473571777344	0
82	0.427	229	69	-399.3219909667969	164	29	-98.1109390258789	0
83	0.427	211	61	-432.50653076171875	158	27	-123.33360290527344	0
84	0.427	70	24	-177.05078125	51	10	-44.31679153442383	0
85	0.427	113	34	-262.6549987792969	82	17	-108.8097915649414	0
86	0.427	91	29	-205.49154663085938	62	13	-39.58962631225586	0
87	0.427	128	38	-264.6036376953125	97	15	-71.25048828125	0
88	0.427	164	51	-330.1529846191406	116	24	-94.81549835205078	0
89	0.427	72	27	-205.176025390625	48	13	-64.3943099975586	0
90	0.427	149	50	-334.1180725097656	108	23	-92.32077026367188	0
91	0.427	64	25	-197.49267578125	44	12	-61.57594299316406	0
92	0.427	247	73	-428.1012878417969	172	33	-116.7082290649414	0
93	0.427	100	37	-240.82781982421875	66	18	-69.6329345703125	0
94	0.427	74	26	-199.62501525878906	49	14	-68.36009216308594	0
95	0.427	63	26	-201.03843688964844	49	12	-64.49839782714844	0
96	0.427	66	23	-187.33944702148438	46	12	-59.310157775878906	0
97	0.427	77	31	-209.10142517089844	55	14	-63.386878967285156	1
98	0.427	159	54	-388.0073547363281	112	27	-92.51009368896484	0
99	0.427	90	31	-256.0989990234375	65	16	-91.81719207763672	0
0	0.16	68	23	-147.46066284179688	48	11	-30.22695541381836	0
1	0.16	70	25	-181.81285095214844	52	11	-33.568328857421875	0
2	0.16	96	35	-206.79144287109375	65	15	-46.63685989379883	0
3	0.16	53	24	-140.44198608398438	35	13	-29.17022132873535	0
4	0.16	63	22	-160.7156982421875	46	10	-42.01966094970703	0
5	0.16	84	32	-206.69557189941406	63	12	-34.38407897949219	1
6	0.16	131	42	-280.93804931640625	93	19	-57.030372619628906	1
7	0.16	84	29	-218.4627227783203	60	12	-44.13160705566406	1
8	0.16	85	28	-203.76632690429688	64	10	-29.84229278564453	1
9	0.16	103	36	-222.51654052734375	69	15	-35.56483840942383	0
10	0.16	117	35	-239.83023071289062	83	16	-45.93824768066406	0
11	0.16	95	30	-209.34339904785156	65	13	-37.231903076171875	1
12	0.16	95	25	-193.34832763671875	70	11	-38.03014373779297	0
13	0.16	89	33	-215.19602966308594	65	12	-36.2711296081543	0
14	0.16	112	37	-231.2903594970703	74	17	-48.818241119384766	0
15	0.16	90	26	-207.210205078125	66	12	-31.062971115112305	0
16	0.16	73	27	-198.0646514892578	54	10	-33.82640838623047	0
17	0.16	122	34	-232.234375	83	16	-58.68632125854492	0
18	0.16	129	47	-290.69891357421875	91	22	-52.05624771118164	0
19	0.16	85	31	-190.95040893554688	56	15	-38.932559967041016	0
20	0.16	210	72	-446.7607727050781	146	31	-86.7518310546875	0
21	0.16	44	17	-132.32070922851562	29	9	-45.367950439453125	1
22	0.16	142	51	-308.7107238769531	97	24	-52.75218963623047	0
23	0.16	115	42	-270.2864074707031	82	17	-49.46599578857422	1
24	0.16	149	50	-333.4901123046875	114	17	-65.35729217529297	1
25	0.16	89	28	-185.01022338867188	63	13	-52.5767822265625	0
26	0.16	218	61	-407.5553894042969	160	28	-68.16397857666016	0
27	0.16	97	31	-223.17605590820312	69	13	-44.78742218017578	1
28	0.16	81	28	-191.3599090576172	57	12	-34.395320892333984	1
29	0.16	234	79	-438.1351013183594	167	33	-110.24634552001953	0
30	0.16	121	38	-255.939453125	85	17	-51.22245407104492	0
31	0.16	217	75	-446.3774108886719	151	31	-94.86784362792969	0
32	0.16	195	61	-396.6848449707031	141	25	-85.37798309326172	0
33	0.16	196	66	-401.0484313964844	138	30	-85.90695190429688	0
34	0.16	80	24	-190.29098510742188	60	10	-38.51613235473633	0
35	0.16	129	42	-255.9119110107422	87	19	-54.80363464355469	0
36	0.16	68	22	-159.32937622070312	49	10	-41.21456527709961	0
37	0.16	128	43	-303.6064453125	90	20	-62.54371643066406	0
38	0.16	97	35	-230.94541931152344	68	16	-44.79998016357422	0
39	0.16	102	35	-252.71253967285156	72	15	-60.25666809082031	0
40	0.16	160	52	-320.459228515625	116	21	-68.46855163574219	0
41	0.16	199	60	-428.5921325683594	143	25	-85.19293975830078	0
42	0.16	210	70	-421.18878173828125	148	31	-106.4739990234375	1
43	0.16	94	33	-222.8828125	66	13	-39.121883392333984	0
44	0.16	95	33	-209.04600524902344	62	15	-53.58772659301758	0
45	0.16	148	51	-322.50360107421875	108	20	-70.90003967285156	0
46	0.16	137	43	-295.483154296875	101	20	-68.741943359375	0
47	0.16	106	33	-222.0345916748047	76	14	-61.004852294921875	0
48	0.16	94	35	-211.165283203125	67	14	-47.3330192565918	1
49	0.16	63	23	-161.31544494628906	44	10	-39.08855438232422	0
50	0.16	208	69	-466.9416809082031	154	27	-123.87109375	0
51	0.16	179	61	-397.82867431640625	128	26	-68.1164779663086	1
52	0.16	116	37	-277.72064208984375	84	16	-64.16669464111328	1
53	0.16	67	22	-163.2283935546875	47	10	-33.70474624633789	1
54	0.16	148	48	-264.4774169921875	106	24	-62.38876724243164	0
55	0.16	101	34	-234.41500854492188	72	15	-67.8116683959961	0
56	0.16	170	48	-303.6096496582031	120	20	-75.96402740478516	0
57	0.16	214	62	-401.27813720703125	156	26	-94.36947631835938	0
58	0.16	199	69	-405.21490478515625	144	28	-79.90569305419922	1
59	0.16	193	54	-374.8759765625	140	24	-81.16439056396484	0
60	0.16	94	31	-231.84573364257812	65	13	-41.32142639160156	0
61	0.16	100	35	-213.86720275878906	74	14	-47.243648529052734	0
62	0.16	165	54	-355.8724365234375	125	23	-97.30760955810547	0
63	0.16	104	29	-207.0282440185547	78	15	-56.248104095458984	0
64	0.16	157	51	-336.1136169433594	118	20	-81.76481628417969	0
65	0.16	75	27	-158.26568603515625	53	11	-28.980443954467773	0
66	0.16	75	27	-165.67227172851562	53	11	-35.208526611328125	0
67	0.16	196	59	-363.1851806640625	140	27	-83.2618408203125	0
68	0.16	156	47	-331.2953796386719	113	22	-71.91896057128906	0
69	0.16	142	49	-335.84210205078125	104	19	-84.99470520019531	0
70	0.16	208	57	-379.80078125	160	24	-76.1915512084961	1
71	0.16	95	30	-206.1810302734375	68	13	-52.882102966308594	0
72	0.16	158	50	-368.57861328125	113	22	-87.72257232666016	0
73	0.16	147	45	-334.1516418457031	109	20	-94.5743179321289	0
74	0.16	198	59	-397.7370300292969	146	26	-113.10757446289062	0
75	0.16	91	30	-208.06103515625	63	13	-47.77909851074219	0
76	0.16	119	41	-260.1769104003906	83	17	-68.21678161621094	0
77	0.16	158	44	-280.3726501464844	118	21	-86.67694854736328	0
78	0.16	66	26	-162.4698028564453	49	11	-38.797603607177734	0
79	0.16	58	21	-130.49363708496094	38	9	-25.893600463867188	1
80	0.16	53	24	-117.67247009277344	35	10	-34.9570198059082	0
81	0.16	71	19	-174.14312744140625	56	10	-50.624473571777344	0
82	0.16	229	69	-397.82025146484375	164	29	-98.1109390258789	0
83	0.16	211	61	-426.0928649902344	158	27	-123.33360290527344	0
84	0.16	70	24	-175.34059143066406	51	10	-44.31679153442383	0
85	0.16	113	34	-257.1685485839844	82	17	-108.8097915649414	0
86	0.16	91	29	-209.6725311279297	62	13	-39.58962631225586	0
87	0.16	128	38	-264.3145751953125	97	15	-71.25048828125	0
88	0.16	164	51	-328.14556884765625	116	24	-94.81549835205078	0
89	0.16	72	28	-191.22064208984375	48	13	-64.3943099975586	0
90	0.16	149	50	-340.8918762207031	108	23	-92.32077026367188	0
91	0.16	64	25	-194.3106231689453	44	12	-61.57594299316406	0
92	0.16	247	73	-440.7084045410156	172	33	-116.7082290649414	0
93	0.16	100	37	-239.41757202148438	66	18	-69.6329345703125	0
94	0.16	74	27	-196.88690185546875	49	14	-68.36009216308594	0
95	0.16	63	26	-201.03843688964844	49	12	-64.49839782714844	0
96	0.16	66	24	-197.11312866210938	46	12	-59.310157775878906	0
97	0.16	77	31	-206.8352508544922	55	14	-63.386878967285156	1
98	0.16	159	55	-377.6541442871094	112	27	-92.51009368896484	0
99	0.16	90	32	-250.76800537109375	65	16	-91.81719207763672	0
0	0.12	68	23	-147.69403076171875	48	11	-30.22695541381836	0
1	0.12	70	25	-181.81285095214844	52	11	-33.568328857421875	0
2	0.12	96	35	-193.79786682128906	65	15	-46.63685989379883	1
3	0.12	53	24	-137.7808837890625	35	13	-29.17022132873535	0
4	0.12	63	22	-160.36959838867188	46	10	-42.01966094970703	0
5	0.12	84	32	-201.33309936523438	63	12	-34.38407897949219	1
6	0.12	131	42	-276.90643310546875	93	19	-57.030372619628906	1
7	0.12	84	29	-207.59060668945312	60	12	-44.13160705566406	1
8	0.12	85	28	-198.06478881835938	64	10	-29.84229278564453	1
9	0.12	103	36	-218.7434539794922	69	15	-35.56483840942383	0
10	0.12	117	35	-235.53250122070312	83	16	-45.93824768066406	0
11	0.12	95	30	-202.7093963623047	65	13	-37.231903076171875	1
12	0.12	95	25	-181.88705444335938	70	11	-38.03014373779297	0
13	0.12	89	33	-214.41908264160156	65	12	-36.2711296081543	0
14	0.12	112	37	-226.48147583007812	74	17	-48.818241119384766	0
15	0.12	90	26	-201.28964233398438	66	12	-31.062971115112305	0
16	0.12	73	27	-197.7032928466797	54	10	-33.82640838623047	0
17	0.12	122	34	-227.8552703857422	83	16	-58.68632125854492	0
18	0.12	129	45	-271.0401611328125	91	22	-52.05624771118164	0
19	0.12	85	31	-183.66432189941406	56	15	-38.932559967041016	0
20	0.12	210	72	-439.9748229980469	146	31	-86.7518310546875	0
21	0.12	44	16	-117.7522964477539	29	9	-45.367950439453125	0
22	0.12	142	51	-311.3374328613281	97	24	-52.75218963623047	0
23	0.12	115	42	-265.19842529296875	82	17	-49.46599578857422	0
24	0.12	149	50	-331.656494140625	114	17	-65.35729217529297	1
25	0.12	89	28	-182.39382934570312	63	13	-52.5767822265625	0
26	0.12	218	61	-385.0726318359375	160	28	-68.16397857666016	0
27	0.12	97	31	-221.8553924560547	69	13	-44.78742218017578	1
28	0.12	81	28	-191.12339782714844	57	12	-34.395320892333984	1
29	0.12	234	79	-433.4220886230469	167	33	-110.24634552001953	0
30	0.12	121	38	-250.19534301757812	85	17	-51.22245407104492	0
31	0.12	217	75	-437.85943603515625	151	31	-94.86784362792969	0
32	0.12	195	61	-391.8711853027344	141	25	-85.37798309326172	0
33	0.12	196	66	-390.1120910644531	138	30	-85.90695190429688	0
34	0.12	80	24	-182.40211486816406	60	10	-38.51613235473633	0
35	0.12	129	42	-264.6094970703125	87	19	-54.80363464355469	0
36	0.12	68	22	-156.3821563720703	49	10	-41.21456527709961	0
37	0.12	128	43	-295.6903381347656	90	20	-62.54371643066406	0
38	0.12	97	35	-227.392822265625	68	16	-44.79998016357422	0
39	0.12	102	35	-244.51657104492188	72	15	-60.25666809082031	0
40	0.12	160	52	-327.7121887207031	116	21	-68.46855163574219	0
41	0.12	199	60	-413.88702392578125	143	25	-85.19293975830078	0
42	0.12	210	70	-393.2179870605469	148	31	-106.4739990234375	1
43	0.12	94	33	-214.1351318359375	66	13	-39.121883392333984	0
44	0.12	95	33	-201.0104522705078	62	15	-53.58772659301758	0
45	0.12	148	51	-308.8842468261719	108	20	-70.90003967285156	0
46	0.12	137	43	-297.0346984863281	101	20	-68.741943359375	0
47	0.12	106	33	-216.29742431640625	76	14	-61.004852294921875	0
48	0.12	94	35	-212.60244750976562	67	14	-47.3330192565918	1
49	0.12	63	23	-159.3131103515625	44	10	-39.08855438232422	0
50	0.12	208	69	-460.0495910644531	154	27	-123.87109375	0
51	0.12	179	61	-387.9795227050781	128	26	-68.1164779663086	1
52	0.12	116	37	-267.693603515625	84	16	-64.16669464111328	0
53	0.12	67	22	-155.838134765625	47	10	-33.70474624633789	1
54	0.12	148	48	-261.89453125	106	24	-62.38876724243164	0
55	0.12	101	34	-232.50791931152344	72	15	-67.8116683959961	0
56	0.12	170	48	-318.2948303222656	120	20	-75.96402740478516	0
57	0.12	214	62	-389.20159912109375	156	26	-94.36947631835938	0
58	0.12	199	69	-395.6870422363281	144	28	-79.90569305419922	1
59	0.12	193	53	-355.3476867675781	140	24	-81.16439056396484	1
60	0.12	94	31	-220.10946655273438	65	13	-41.32142639160156	0
61	0.12	100	35	-212.28271484375	74	14	-47.243648529052734	0
62	0.12	165	54	-357.5252380371094	125	23	-97.30760955810547	0
63	0.12	104	29	-201.94602966308594	78	15	-56.248104095458984	0
64	0.12	157	51	-337.5578308105469	118	20	-81.76481628417969	0
65	0.12	75	27	-150.8926544189453	53	11	-28.980443954467773	0
66	0.12	75	27	-164.41513061523438	53	11	-35.208526611328125	0
67	0.12	196	59	-350.28839111328125	140	27	-83.2618408203125	1
68	0.12	156	47	-324.9111633300781	113	22	-71.91896057128906	0
69	0.12	142	49	-334.6360778808594	104	19	-84.99470520019531	0
70	0.12	208	57	-385.23345947265625	160	24	-76.1915512084961	1
71	0.12	95	30	-194.59324645996094	68	13	-52.882102966308594	0
72	0.12	158	50	-361.3627014160156	113	22	-87.72257232666016	1
73	0.12	147	45	-323.61444091796875	109	20	-94.5743179321289	0
74	0.12	198	59	-389.8485107421875	146	26	-113.10757446289062	0
75	0.12	91	30	-196.33619689941406	63	13	-47.77909851074219	0
76	0.12	119	41	-250.91380310058594	83	17	-68.21678161621094	0
77	0.12	158	44	-291.44207763671875	118	21	-86.67694854736328	0
78	0.12	66	26	-160.50384521484375	49	11	-38.797603607177734	0
79	0.12	58	21	-124.27924346923828	38	9	-25.893600463867188	1
80	0.12	53	24	-108.13780212402344	35	10	-34.9570198059082	1
81	0.12	71	19	-173.591552734375	56	10	-50.624473571777344	0
82	0.12	229	69	-383.7716064453125	164	29	-98.1109390258789	0
83	0.12	211	61	-409.29302978515625	158	27	-123.33360290527344	0
84	0.12	70	24	-176.17098999023438	51	10	-44.31679153442383	0
85	0.12	113	34	-259.08538818359375	82	17	-108.8097915649414	0
86	0.12	91	29	-205.2411346435547	62	13	-39.58962631225586	0
87	0.12	128	38	-257.6772155761719	97	15	-71.25048828125	0
88	0.12	164	51	-316.9104309082031	116	24	-94.81549835205078	0
89	0.12	72	27	-193.72056579589844	48	13	-64.3943099975586	0
90	0.12	149	50	-331.1622314453125	108	23	-92.32077026367188	0
91	0.12	64	25	-192.01327514648438	44	12	-61.57594299316406	0
92	0.12	247	73	-423.7568054199219	172	33	-116.7082290649414	0
93	0.12	100	37	-228.65428161621094	66	18	-69.6329345703125	0
94	0.12	74	26	-196.3535614013672	49	14	-68.36009216308594	0
95	0.12	63	26	-201.03843688964844	49	12	-64.49839782714844	0
96	0.12	66	23	-186.08038330078125	46	12	-59.310157775878906	0
97	0.12	77	31	-206.38856506347656	55	14	-63.386878967285156	0
98	0.12	159	55	-376.6019287109375	112	27	-92.51009368896484	0
99	0.12	90	32	-246.887939453125	65	16	-91.81719207763672	0
0	0.0	68	23	-159.7115478515625	48	11	-30.22695541381836	0
1	0.0	70	25	-181.81285095214844	52	11	-33.568328857421875	0
2	0.0	96	35	-208.91049194335938	65	15	-46.63685989379883	0
3	0.0	53	24	-140.53640747070312	35	13	-29.17022132873535	0
4	0.0	63	22	-162.66131591796875	46	10	-42.01966094970703	0
5	0.0	84	32	-204.51409912109375	63	12	-34.38407897949219	1
6	0.0	131	42	-286.3567199707031	93	19	-57.030372619628906	1
7	0.0	84	29	-232.0213165283203	60	12	-44.13160705566406	1
8	0.0	85	28	-203.20257568359375	64	10	-29.84229278564453	1
9	0.0	103	36	-248.6653289794922	69	15	-35.56483840942383	0
10	0.0	117	35	-249.2687530517578	83	16	-45.93824768066406	0
