index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
84	0.427	51	10	-44.31679153442383	70	22	-177.05078125	0
85	0.427	82	17	-108.8097915649414	113	36	-262.6549987792969	0
86	0.427	62	13	-39.58962631225586	91	32	-205.49154663085938	1
87	0.427	97	16	-71.25048828125	128	40	-264.6036376953125	0
88	0.427	116	25	-94.81549835205078	164	51	-330.1529846191406	0
89	0.427	48	12	-64.3943099975586	72	26	-205.176025390625	0
90	0.427	108	22	-92.32077026367188	149	49	-334.1180725097656	0
91	0.427	44	11	-61.57594299316406	64	23	-197.49267578125	0
92	0.427	172	33	-116.7082290649414	247	75	-428.1012878417969	0
93	0.427	66	17	-69.6329345703125	100	39	-240.82781982421875	0
94	0.427	49	13	-68.36009216308594	74	24	-199.62501525878906	0
95	0.427	49	11	-64.49839782714844	63	23	-201.03843688964844	0
96	0.427	46	11	-59.310157775878906	66	22	-187.33944702148438	1
97	0.427	55	13	-63.386878967285156	77	29	-209.10142517089844	0
98	0.427	112	25	-92.51009368896484	159	54	-388.0073547363281	0
99	0.427	65	16	-91.81719207763672	90	32	-256.0989990234375	0
0	0.16	48	11	-30.22695541381836	68	25	-147.46066284179688	0
1	0.16	52	11	-33.568328857421875	70	27	-181.81285095214844	0
2	0.16	65	15	-46.63685989379883	96	37	-206.79144287109375	1
3	0.16	35	12	-29.17022132873535	53	23	-140.44198608398438	1
4	0.16	46	10	-42.01966094970703	63	22	-160.7156982421875	1
5	0.16	63	12	-34.38407897949219	84	31	-206.69557189941406	0
6	0.16	93	19	-57.030372619628906	131	48	-280.93804931640625	0
7	0.16	60	12	-44.13160705566406	84	31	-218.4627227783203	0
8	0.16	64	11	-29.84229278564453	85	29	-203.76632690429688	0
9	0.16	69	15	-35.56483840942383	103	40	-222.51654052734375	0
10	0.16	83	17	-45.93824768066406	117	41	-239.83023071289062	0
11	0.16	65	13	-37.231903076171875	95	33	-209.34339904785156	0
12	0.16	70	11	-38.03014373779297	95	29	-193.34832763671875	0
13	0.16	65	12	-36.2711296081543	89	32	-215.19602966308594	0
14	0.16	74	17	-48.818241119384766	112	44	-231.2903594970703	1
15	0.16	66	12	-31.062971115112305	90	30	-207.210205078125	0
16	0.16	54	10	-33.82640838623047	73	28	-198.0646514892578	0
17	0.16	83	18	-58.68632125854492	122	45	-232.234375	0
18	0.16	91	20	-52.05624771118164	129	50	-290.69891357421875	1
19	0.16	56	14	-38.932559967041016	85	37	-190.95040893554688	0
20	0.16	146	31	-86.7518310546875	210	79	-446.7607727050781	0
21	0.16	29	8	-45.367950439453125	44	17	-132.32070922851562	0
22	0.16	97	24	-52.75218963623047	142	61	-308.7107238769531	0
23	0.16	82	17	-49.46599578857422	115	47	-270.2864074707031	0
24	0.16	114	17	-65.35729217529297	149	53	-333.4901123046875	1
25	0.16	63	13	-52.5767822265625	89	32	-185.01022338867188	1
26	0.16	160	29	-68.16397857666016	218	73	-407.5553894042969	0
27	0.16	69	13	-44.78742218017578	97	36	-223.17605590820312	1
28	0.16	57	12	-34.395320892333984	81	31	-191.3599090576172	0
29	0.16	167	33	-110.24634552001953	234	89	-438.1351013183594	0
30	0.16	85	17	-51.22245407104492	121	45	-255.939453125	0
31	0.16	151	31	-94.86784362792969	217	83	-446.3774108886719	0
32	0.16	141	26	-85.37798309326172	195	72	-396.6848449707031	0
33	0.16	138	29	-85.90695190429688	196	73	-401.0484313964844	0
34	0.16	60	10	-38.51613235473633	80	27	-190.29098510742188	0
35	0.16	87	19	-54.80363464355469	129	48	-255.9119110107422	0
36	0.16	49	10	-41.21456527709961	68	22	-159.32937622070312	0
37	0.16	90	20	-62.54371643066406	128	48	-303.6064453125	0
38	0.16	68	16	-44.79998016357422	97	39	-230.94541931152344	0
39	0.16	72	16	-60.25666809082031	102	39	-252.71253967285156	0
40	0.16	116	21	-68.46855163574219	160	56	-320.459228515625	0
41	0.16	143	25	-85.19293975830078	199	70	-428.5921325683594	0
42	0.16	148	31	-106.4739990234375	210	81	-421.18878173828125	0
43	0.16	66	14	-39.121883392333984	94	37	-222.8828125	0
44	0.16	62	15	-53.58772659301758	95	39	-209.04600524902344	1
45	0.16	108	20	-70.90003967285156	148	54	-322.50360107421875	0
46	0.16	101	22	-68.741943359375	137	45	-295.483154296875	0
47	0.16	76	14	-61.004852294921875	106	38	-222.0345916748047	0
48	0.16	67	14	-47.3330192565918	94	39	-211.165283203125	0
49	0.16	44	10	-39.08855438232422	63	24	-161.31544494628906	0
50	0.16	154	27	-123.87109375	208	81	-466.9416809082031	0
51	0.16	128	27	-68.1164779663086	179	67	-397.82867431640625	0
52	0.16	84	17	-64.16669464111328	116	45	-277.72064208984375	1
53	0.16	47	10	-33.70474624633789	67	26	-163.2283935546875	0
54	0.16	106	24	-62.38876724243164	148	57	-264.4774169921875	0
55	0.16	72	17	-67.8116683959961	101	40	-234.41500854492188	1
56	0.16	120	21	-75.96402740478516	170	60	-303.6096496582031	0
57	0.16	156	27	-94.36947631835938	214	74	-401.27813720703125	0
58	0.16	144	28	-79.90569305419922	199	73	-405.21490478515625	1
59	0.16	140	25	-81.16439056396484	193	62	-374.8759765625	0
60	0.16	65	13	-41.32142639160156	94	37	-231.84573364257812	1
61	0.16	74	14	-47.243648529052734	100	37	-213.86720275878906	1
62	0.16	125	22	-97.30760955810547	165	57	-355.8724365234375	0
63	0.16	78	15	-56.248104095458984	104	33	-207.0282440185547	1
64	0.16	118	20	-81.76481628417969	157	54	-336.1136169433594	0
65	0.16	53	11	-28.980443954467773	75	30	-158.26568603515625	1
66	0.16	53	11	-35.208526611328125	75	28	-165.67227172851562	0
67	0.16	140	27	-83.2618408203125	196	69	-363.1851806640625	0
68	0.16	113	22	-71.91896057128906	156	55	-331.2953796386719	0
69	0.16	104	19	-84.99470520019531	142	52	-335.84210205078125	0
70	0.16	160	24	-76.1915512084961	208	68	-379.80078125	0
71	0.16	68	13	-52.882102966308594	95	32	-206.1810302734375	0
72	0.16	113	21	-87.72257232666016	158	57	-368.57861328125	0
73	0.16	109	21	-94.5743179321289	147	52	-334.1516418457031	0
74	0.16	146	26	-113.10757446289062	198	63	-397.7370300292969	0
75	0.16	63	13	-47.77909851074219	91	34	-208.06103515625	0
76	0.16	83	17	-68.21678161621094	119	46	-260.1769104003906	0
77	0.16	118	20	-86.67694854736328	158	52	-280.3726501464844	0
78	0.16	49	10	-38.797603607177734	66	26	-162.4698028564453	0
79	0.16	38	9	-25.893600463867188	58	24	-130.49363708496094	0
80	0.16	35	10	-34.9570198059082	53	23	-117.67247009277344	1
81	0.16	56	9	-50.624473571777344	71	23	-174.14312744140625	0
82	0.16	164	29	-98.1109390258789	229	80	-397.82025146484375	0
83	0.16	158	28	-123.33360290527344	211	73	-426.0928649902344	0
84	0.16	51	10	-44.31679153442383	70	26	-175.34059143066406	0
85	0.16	82	17	-108.8097915649414	113	41	-257.1685485839844	0
86	0.16	62	13	-39.58962631225586	91	35	-209.6725311279297	0
87	0.16	97	16	-71.25048828125	128	43	-264.3145751953125	0
88	0.16	116	25	-94.81549835205078	164	58	-328.14556884765625	0
89	0.16	48	12	-64.3943099975586	72	30	-191.22064208984375	0
90	0.16	108	22	-92.32077026367188	149	54	-340.8918762207031	0
91	0.16	44	11	-61.57594299316406	64	24	-194.3106231689453	0
92	0.16	172	33	-116.7082290649414	247	89	-440.7084045410156	0
93	0.16	66	17	-69.6329345703125	100	41	-239.41757202148438	0
94	0.16	49	13	-68.36009216308594	74	27	-196.88690185546875	0
95	0.16	49	11	-64.49839782714844	63	23	-201.03843688964844	0
96	0.16	46	11	-59.310157775878906	66	25	-197.11312866210938	0
97	0.16	55	13	-63.386878967285156	77	30	-206.8352508544922	0
98	0.16	112	25	-92.51009368896484	159	58	-377.6541442871094	0
99	0.16	65	16	-91.81719207763672	90	35	-250.76800537109375	0
0	0.12	48	11	-30.22695541381836	68	23	-147.69403076171875	0
1	0.12	52	11	-33.568328857421875	70	27	-181.81285095214844	0
2	0.12	65	15	-46.63685989379883	96	33	-193.79786682128906	1
3	0.12	35	12	-29.17022132873535	53	21	-137.7808837890625	1
4	0.12	46	10	-42.01966094970703	63	21	-160.36959838867188	0
5	0.12	63	12	-34.38407897949219	84	30	-201.33309936523438	0
6	0.12	93	19	-57.030372619628906	131	45	-276.90643310546875	0
7	0.12	60	12	-44.13160705566406	84	27	-207.59060668945312	1
8	0.12	64	11	-29.84229278564453	85	26	-198.06478881835938	0
9	0.12	69	15	-35.56483840942383	103	35	-218.7434539794922	0
10	0.12	83	17	-45.93824768066406	117	35	-235.53250122070312	0
11	0.12	65	13	-37.231903076171875	95	29	-202.7093963623047	0
12	0.12	70	11	-38.03014373779297	95	27	-181.88705444335938	0
13	0.12	65	12	-36.2711296081543	89	32	-214.41908264160156	0
14	0.12	74	17	-48.818241119384766	112	37	-226.48147583007812	0
15	0.12	66	12	-31.062971115112305	90	28	-201.28964233398438	0
16	0.12	54	10	-33.82640838623047	73	27	-197.7032928466797	0
17	0.12	83	18	-58.68632125854492	122	36	-227.8552703857422	0
18	0.12	91	20	-52.05624771118164	129	44	-271.0401611328125	0
19	0.12	56	14	-38.932559967041016	85	32	-183.66432189941406	0
20	0.12	146	31	-86.7518310546875	210	72	-439.9748229980469	0
21	0.12	29	8	-45.367950439453125	44	16	-117.7522964477539	0
22	0.12	97	24	-52.75218963623047	142	56	-311.3374328613281	0
23	0.12	82	17	-49.46599578857422	115	45	-265.19842529296875	0
24	0.12	114	17	-65.35729217529297	149	50	-331.656494140625	0
25	0.12	63	13	-52.5767822265625	89	28	-182.39382934570312	0
26	0.12	160	29	-68.16397857666016	218	65	-385.0726318359375	0
27	0.12	69	13	-44.78742218017578	97	32	-221.8553924560547	0
28	0.12	57	12	-34.395320892333984	81	29	-191.12339782714844	0
29	0.12	167	33	-110.24634552001953	234	81	-433.4220886230469	0
30	0.12	85	17	-51.22245407104492	121	39	-250.19534301757812	0
31	0.12	151	31	-94.86784362792969	217	75	-437.85943603515625	0
32	0.12	141	26	-85.37798309326172	195	66	-391.8711853027344	0
33	0.12	138	29	-85.90695190429688	196	67	-390.1120910644531	0
34	0.12	60	10	-38.51613235473633	80	25	-182.40211486816406	0
35	0.12	87	19	-54.80363464355469	129	42	-264.6094970703125	0
36	0.12	49	10	-41.21456527709961	68	21	-156.3821563720703	1
37	0.12	90	20	-62.54371643066406	128	46	-295.6903381347656	0
38	0.12	68	16	-44.79998016357422	97	37	-227.392822265625	1
39	0.12	72	16	-60.25666809082031	102	37	-244.51657104492188	0
40	0.12	116	21	-68.46855163574219	160	51	-327.7121887207031	0
41	0.12	143	25	-85.19293975830078	199	61	-413.88702392578125	0
42	0.12	148	31	-106.4739990234375	210	73	-393.2179870605469	0
43	0.12	66	14	-39.121883392333984	94	34	-214.1351318359375	0
44	0.12	62	15	-53.58772659301758	95	35	-201.0104522705078	0
45	0.12	108	20	-70.90003967285156	148	51	-308.8842468261719	0
46	0.12	101	22	-68.741943359375	137	44	-297.0346984863281	0
47	0.12	76	14	-61.004852294921875	106	34	-216.29742431640625	0
48	0.12	67	14	-47.3330192565918	94	36	-212.60244750976562	0
49	0.12	44	10	-39.08855438232422	63	23	-159.3131103515625	0
50	0.12	154	27	-123.87109375	208	75	-460.0495910644531	0
51	0.12	128	27	-68.1164779663086	179	62	-387.9795227050781	0
52	0.12	84	17	-64.16669464111328	116	39	-267.693603515625	0
53	0.12	47	10	-33.70474624633789	67	23	-155.838134765625	1
54	0.12	106	24	-62.38876724243164	148	51	-261.89453125	1
55	0.12	72	17	-67.8116683959961	101	37	-232.50791931152344	0
56	0.12	120	21	-75.96402740478516	170	51	-318.2948303222656	0
57	0.12	156	27	-94.36947631835938	214	65	-389.20159912109375	0
58	0.12	144	28	-79.90569305419922	199	68	-395.6870422363281	0
59	0.12	140	25	-81.16439056396484	193	54	-355.3476867675781	0
60	0.12	65	13	-41.32142639160156	94	33	-220.10946655273438	1
61	0.12	74	14	-47.243648529052734	100	35	-212.28271484375	0
62	0.12	125	22	-97.30760955810547	165	53	-357.5252380371094	0
63	0.12	78	15	-56.248104095458984	104	30	-201.94602966308594	0
64	0.12	118	20	-81.76481628417969	157	49	-337.5578308105469	0
65	0.12	53	11	-28.980443954467773	75	28	-150.8926544189453	1
66	0.12	53	11	-35.208526611328125	75	26	-164.41513061523438	0
67	0.12	140	27	-83.2618408203125	196	62	-350.28839111328125	0
68	0.12	113	22	-71.91896057128906	156	50	-324.9111633300781	0
69	0.12	104	19	-84.99470520019531	142	51	-334.6360778808594	0
70	0.12	160	24	-76.1915512084961	208	63	-385.23345947265625	0
71	0.12	68	13	-52.882102966308594	95	28	-194.59324645996094	0
72	0.12	113	21	-87.72257232666016	158	53	-361.3627014160156	0
73	0.12	109	21	-94.5743179321289	147	48	-323.61444091796875	0
74	0.12	146	26	-113.10757446289062	198	58	-389.8485107421875	0
75	0.12	63	13	-47.77909851074219	91	31	-196.33619689941406	0
76	0.12	83	17	-68.21678161621094	119	45	-250.91380310058594	0
77	0.12	118	20	-86.67694854736328	158	47	-291.44207763671875	0
78	0.12	49	10	-38.797603607177734	66	25	-160.50384521484375	1
79	0.12	38	9	-25.893600463867188	58	21	-124.27924346923828	0
80	0.12	35	10	-34.9570198059082	53	22	-108.13780212402344	1
81	0.12	56	9	-50.624473571777344	71	22	-173.591552734375	0
82	0.12	164	29	-98.1109390258789	229	72	-383.7716064453125	0
83	0.12	158	28	-123.33360290527344	211	65	-409.29302978515625	0
84	0.12	51	10	-44.31679153442383	70	24	-176.17098999023438	0
85	0.12	82	17	-108.8097915649414	113	36	-259.08538818359375	0
86	0.12	62	13	-39.58962631225586	91	32	-205.2411346435547	0
87	0.12	97	16	-71.25048828125	128	40	-257.6772155761719	0
88	0.12	116	25	-94.81549835205078	164	52	-316.9104309082031	0
89	0.12	48	12	-64.3943099975586	72	27	-193.72056579589844	0
90	0.12	108	22	-92.32077026367188	149	50	-331.1622314453125	0
91	0.12	44	11	-61.57594299316406	64	23	-192.01327514648438	0
92	0.12	172	33	-116.7082290649414	247	78	-423.7568054199219	0
93	0.12	66	17	-69.6329345703125	100	38	-228.65428161621094	1
94	0.12	49	13	-68.36009216308594	74	25	-196.3535614013672	0
95	0.12	49	11	-64.49839782714844	63	23	-201.03843688964844	0
96	0.12	46	11	-59.310157775878906	66	23	-186.08038330078125	0
97	0.12	55	13	-63.386878967285156	77	29	-206.38856506347656	0
98	0.12	112	25	-92.51009368896484	159	55	-376.6019287109375	0
99	0.12	65	16	-91.81719207763672	90	33	-246.887939453125	0
0	0.0	48	11	-30.22695541381836	68	25	-159.7115478515625	0
1	0.0	52	11	-33.568328857421875	70	27	-181.81285095214844	0
2	0.0	65	15	-46.63685989379883	96	34	-208.91049194335938	0
3	0.0	35	12	-29.17022132873535	53	21	-140.53640747070312	0
4	0.0	46	10	-42.01966094970703	63	21	-162.66131591796875	0
5	0.0	63	12	-34.38407897949219	84	30	-204.51409912109375	0
6	0.0	93	19	-57.030372619628906	131	45	-286.3567199707031	0
7	0.0	60	12	-44.13160705566406	84	27	-232.0213165283203	0
8	0.0	64	11	-29.84229278564453	85	28	-203.20257568359375	0
9	0.0	69	15	-35.56483840942383	103	36	-248.6653289794922	0
10	0.0	83	17	-45.93824768066406	117	37	-249.2687530517578	0
