index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
19	0.427	85	33	-182.99563598632812	56	15	-38.932559967041016	0
20	0.427	210	72	-441.4631042480469	146	32	-86.7518310546875	0
21	0.427	44	17	-125.21713256835938	29	9	-45.367950439453125	0
22	0.427	142	57	-332.24383544921875	97	25	-52.75218963623047	0
23	0.427	115	46	-269.01873779296875	82	18	-49.46599578857422	0
24	0.427	149	51	-342.94677734375	114	18	-65.35729217529297	0
25	0.427	89	28	-192.90213012695312	63	14	-52.5767822265625	0
26	0.427	218	68	-401.0021057128906	160	30	-68.16397857666016	0
27	0.427	97	33	-235.8497772216797	69	14	-44.78742218017578	1
28	0.427	81	30	-194.2337188720703	57	13	-34.395320892333984	1
29	0.427	234	81	-441.1298828125	167	34	-110.24634552001953	0
30	0.427	121	40	-263.82562255859375	85	18	-51.22245407104492	0
31	0.427	217	73	-449.3044738769531	151	32	-94.86784362792969	0
32	0.427	195	65	-390.3434143066406	141	27	-85.37798309326172	0
33	0.427	196	68	-402.33099365234375	138	30	-85.90695190429688	0
34	0.427	80	26	-191.44244384765625	60	11	-38.51613235473633	1
35	0.427	129	42	-259.5421142578125	87	20	-54.80363464355469	0
36	0.427	68	21	-164.09390258789062	49	11	-41.21456527709961	1
37	0.427	128	46	-299.5747375488281	90	21	-62.54371643066406	0
38	0.427	97	37	-238.25636291503906	68	17	-44.79998016357422	0
39	0.427	102	36	-255.4156494140625	72	17	-60.25666809082031	0
40	0.427	160	52	-338.3041687011719	116	22	-68.46855163574219	0
41	0.427	199	62	-425.2138366699219	143	26	-85.19293975830078	0
42	0.427	210	72	-405.9510192871094	148	32	-106.4739990234375	0
43	0.427	94	34	-223.0493927001953	66	15	-39.121883392333984	0
44	0.427	95	36	-208.9053192138672	62	16	-53.58772659301758	0
45	0.427	148	51	-321.2733459472656	108	21	-70.90003967285156	0
46	0.427	137	44	-296.7222595214844	101	23	-68.741943359375	0
47	0.427	106	34	-237.68942260742188	76	15	-61.004852294921875	0
48	0.427	94	36	-226.5177001953125	67	15	-47.3330192565918	0
49	0.427	63	23	-173.98509216308594	44	11	-39.08855438232422	0
50	0.427	208	76	-475.2550964355469	154	28	-123.87109375	0
51	0.427	179	60	-392.11444091796875	128	28	-68.1164779663086	0
52	0.427	116	40	-275.4718933105469	84	18	-64.16669464111328	0
53	0.427	67	24	-163.06228637695312	47	11	-33.70474624633789	0
54	0.427	148	53	-280.2693176269531	106	25	-62.38876724243164	0
55	0.427	101	38	-236.46664428710938	72	18	-67.8116683959961	0
56	0.427	170	50	-336.1294250488281	120	22	-75.96402740478516	0
57	0.427	214	66	-407.7900085449219	156	28	-94.36947631835938	1
58	0.427	199	69	-411.21649169921875	144	29	-79.90569305419922	0
59	0.427	193	56	-364.14483642578125	140	26	-81.16439056396484	0
60	0.427	94	34	-227.4553680419922	65	14	-41.32142639160156	0
61	0.427	100	36	-211.4779052734375	74	15	-47.243648529052734	1
62	0.427	165	54	-363.1264343261719	125	23	-97.30760955810547	0
63	0.427	104	32	-224.35646057128906	78	16	-56.248104095458984	0
64	0.427	157	50	-350.14453125	118	21	-81.76481628417969	0
65	0.427	75	29	-163.000244140625	53	12	-28.980443954467773	0
66	0.427	75	26	-169.46095275878906	53	12	-35.208526611328125	0
67	0.427	196	64	-365.3465881347656	140	28	-83.2618408203125	0
68	0.427	156	49	-330.2359313964844	113	23	-71.91896057128906	0
69	0.427	142	51	-330.9309997558594	104	20	-84.99470520019531	0
70	0.427	208	61	-391.940185546875	160	25	-76.1915512084961	1
71	0.427	95	30	-213.02200317382812	68	14	-52.882102966308594	0
72	0.427	158	51	-374.4178466796875	113	22	-87.72257232666016	0
73	0.427	147	48	-331.87255859375	109	22	-94.5743179321289	0
74	0.427	198	58	-402.5591125488281	146	27	-113.10757446289062	0
75	0.427	91	32	-207.3955078125	63	14	-47.77909851074219	0
76	0.427	119	44	-264.3946228027344	83	18	-68.21678161621094	0
77	0.427	158	45	-290.285400390625	118	21	-86.67694854736328	0
78	0.427	66	25	-165.5661163330078	49	11	-38.797603607177734	0
79	0.427	58	22	-140.39878845214844	38	10	-25.893600463867188	0
80	0.427	53	23	-117.46929931640625	35	11	-34.9570198059082	0
81	0.427	71	23	-174.91098022460938	56	10	-50.624473571777344	0
82	0.427	229	74	-399.3219909667969	164	30	-98.1109390258789	0
83	0.427	211	66	-432.50653076171875	158	29	-123.33360290527344	0
84	0.427	70	23	-177.05078125	51	11	-44.31679153442383	1
85	0.427	113	37	-262.6549987792969	82	18	-108.8097915649414	0
86	0.427	91	33	-205.49154663085938	62	14	-39.58962631225586	0
87	0.427	128	41	-264.6036376953125	97	17	-71.25048828125	0
88	0.427	164	52	-330.1529846191406	116	26	-94.81549835205078	0
89	0.427	72	27	-205.176025390625	48	13	-64.3943099975586	0
90	0.427	149	50	-334.1180725097656	108	23	-92.32077026367188	0
91	0.427	64	24	-197.49267578125	44	12	-61.57594299316406	0
92	0.427	247	75	-428.1012878417969	172	34	-116.7082290649414	0
93	0.427	100	40	-240.82781982421875	66	18	-69.6329345703125	0
94	0.427	74	25	-199.62501525878906	49	14	-68.36009216308594	0
95	0.427	63	24	-201.03843688964844	49	12	-64.49839782714844	0
96	0.427	66	23	-187.33944702148438	46	12	-59.310157775878906	0
97	0.427	77	30	-209.10142517089844	55	14	-63.386878967285156	0
98	0.427	159	54	-388.0073547363281	112	26	-92.51009368896484	0
99	0.427	90	32	-256.0989990234375	65	17	-91.81719207763672	0
0	0.16	68	26	-147.46066284179688	48	12	-30.22695541381836	0
1	0.16	70	28	-181.81285095214844	52	12	-33.568328857421875	0
2	0.16	96	38	-206.79144287109375	65	16	-46.63685989379883	0
3	0.16	53	24	-140.44198608398438	35	13	-29.17022132873535	0
4	0.16	63	23	-160.7156982421875	46	11	-42.01966094970703	0
5	0.16	84	32	-206.69557189941406	63	13	-34.38407897949219	1
6	0.16	131	49	-280.93804931640625	93	20	-57.030372619628906	0
7	0.16	84	32	-218.4627227783203	60	13	-44.13160705566406	1
8	0.16	85	30	-203.76632690429688	64	12	-29.84229278564453	0
9	0.16	103	41	-222.51654052734375	69	16	-35.56483840942383	1
10	0.16	117	42	-239.83023071289062	83	18	-45.93824768066406	1
11	0.16	95	34	-209.34339904785156	65	14	-37.231903076171875	1
12	0.16	95	30	-193.34832763671875	70	12	-38.03014373779297	0
13	0.16	89	33	-215.19602966308594	65	13	-36.2711296081543	0
14	0.16	112	45	-231.2903594970703	74	18	-48.818241119384766	0
15	0.16	90	31	-207.210205078125	66	13	-31.062971115112305	1
16	0.16	73	29	-198.0646514892578	54	11	-33.82640838623047	1
17	0.16	122	46	-232.234375	83	19	-58.68632125854492	0
18	0.16	129	51	-290.69891357421875	91	21	-52.05624771118164	0
19	0.16	85	38	-190.95040893554688	56	15	-38.932559967041016	0
20	0.16	210	80	-446.7607727050781	146	32	-86.7518310546875	0
21	0.16	44	18	-132.32070922851562	29	9	-45.367950439453125	0
22	0.16	142	62	-308.7107238769531	97	25	-52.75218963623047	0
23	0.16	115	48	-270.2864074707031	82	18	-49.46599578857422	0
24	0.16	149	54	-333.4901123046875	114	18	-65.35729217529297	0
25	0.16	89	32	-185.01022338867188	63	14	-52.5767822265625	0
26	0.16	218	74	-407.5553894042969	160	30	-68.16397857666016	0
27	0.16	97	37	-223.17605590820312	69	14	-44.78742218017578	1
28	0.16	81	32	-191.3599090576172	57	13	-34.395320892333984	0
29	0.16	234	90	-438.1351013183594	167	34	-110.24634552001953	0
30	0.16	121	46	-255.939453125	85	18	-51.22245407104492	0
31	0.16	217	82	-446.3774108886719	151	32	-94.86784362792969	0
32	0.16	195	73	-396.6848449707031	141	27	-85.37798309326172	0
33	0.16	196	74	-401.0484313964844	138	30	-85.90695190429688	0
34	0.16	80	28	-190.29098510742188	60	11	-38.51613235473633	1
35	0.16	129	49	-255.9119110107422	87	20	-54.80363464355469	0
36	0.16	68	23	-159.32937622070312	49	11	-41.21456527709961	0
37	0.16	128	48	-303.6064453125	90	21	-62.54371643066406	0
38	0.16	97	40	-230.94541931152344	68	17	-44.79998016357422	0
39	0.16	102	40	-252.71253967285156	72	17	-60.25666809082031	0
40	0.16	160	57	-320.459228515625	116	22	-68.46855163574219	0
41	0.16	199	71	-428.5921325683594	143	26	-85.19293975830078	0
42	0.16	210	82	-421.18878173828125	148	32	-106.4739990234375	0
43	0.16	94	38	-222.8828125	66	15	-39.121883392333984	0
44	0.16	95	40	-209.04600524902344	62	16	-53.58772659301758	0
45	0.16	148	54	-322.50360107421875	108	21	-70.90003967285156	0
46	0.16	137	46	-295.483154296875	101	23	-68.741943359375	0
47	0.16	106	39	-222.0345916748047	76	15	-61.004852294921875	0
48	0.16	94	39	-211.165283203125	67	15	-47.3330192565918	1
49	0.16	63	25	-161.31544494628906	44	11	-39.08855438232422	0
50	0.16	208	82	-466.9416809082031	154	28	-123.87109375	0
51	0.16	179	67	-397.82867431640625	128	28	-68.1164779663086	0
52	0.16	116	46	-277.72064208984375	84	18	-64.16669464111328	0
53	0.16	67	27	-163.2283935546875	47	11	-33.70474624633789	0
54	0.16	148	58	-264.4774169921875	106	25	-62.38876724243164	0
55	0.16	101	41	-234.41500854492188	72	18	-67.8116683959961	0
56	0.16	170	61	-303.6096496582031	120	22	-75.96402740478516	0
57	0.16	214	75	-401.27813720703125	156	28	-94.36947631835938	0
58	0.16	199	74	-405.21490478515625	144	29	-79.90569305419922	0
59	0.16	193	63	-374.8759765625	140	26	-81.16439056396484	0
60	0.16	94	38	-231.84573364257812	65	14	-41.32142639160156	0
61	0.16	100	38	-213.86720275878906	74	15	-47.243648529052734	1
62	0.16	165	58	-355.8724365234375	125	23	-97.30760955810547	0
63	0.16	104	34	-207.0282440185547	78	16	-56.248104095458984	0
64	0.16	157	55	-336.1136169433594	118	21	-81.76481628417969	0
65	0.16	75	31	-158.26568603515625	53	12	-28.980443954467773	0
66	0.16	75	28	-165.67227172851562	53	12	-35.208526611328125	1
67	0.16	196	70	-363.1851806640625	140	28	-83.2618408203125	0
68	0.16	156	56	-331.2953796386719	113	23	-71.91896057128906	0
69	0.16	142	52	-335.84210205078125	104	20	-84.99470520019531	0
70	0.16	208	69	-379.80078125	160	25	-76.1915512084961	0
71	0.16	95	33	-206.1810302734375	68	14	-52.882102966308594	0
72	0.16	158	57	-368.57861328125	113	22	-87.72257232666016	0
73	0.16	147	53	-334.1516418457031	109	22	-94.5743179321289	0
74	0.16	198	64	-397.7370300292969	146	27	-113.10757446289062	0
75	0.16	91	35	-208.06103515625	63	14	-47.77909851074219	0
76	0.16	119	46	-260.1769104003906	83	18	-68.21678161621094	0
77	0.16	158	53	-280.3726501464844	118	21	-86.67694854736328	0
78	0.16	66	26	-162.4698028564453	49	11	-38.797603607177734	0
79	0.16	58	25	-130.49363708496094	38	10	-25.893600463867188	0
80	0.16	53	24	-117.67247009277344	35	11	-34.9570198059082	0
81	0.16	71	24	-174.14312744140625	56	10	-50.624473571777344	0
82	0.16	229	81	-397.82025146484375	164	30	-98.1109390258789	0
83	0.16	211	74	-426.0928649902344	158	29	-123.33360290527344	0
84	0.16	70	27	-175.34059143066406	51	11	-44.31679153442383	1
85	0.16	113	42	-257.1685485839844	82	18	-108.8097915649414	0
86	0.16	91	36	-209.6725311279297	62	14	-39.58962631225586	0
87	0.16	128	44	-264.3145751953125	97	17	-71.25048828125	0
88	0.16	164	59	-328.14556884765625	116	26	-94.81549835205078	0
89	0.16	72	31	-191.22064208984375	48	13	-64.3943099975586	0
90	0.16	149	55	-340.8918762207031	108	23	-92.32077026367188	0
91	0.16	64	25	-194.3106231689453	44	12	-61.57594299316406	0
92	0.16	247	89	-440.7084045410156	172	34	-116.7082290649414	0
93	0.16	100	42	-239.41757202148438	66	18	-69.6329345703125	0
94	0.16	74	28	-196.88690185546875	49	14	-68.36009216308594	0
95	0.16	63	24	-201.03843688964844	49	12	-64.49839782714844	0
96	0.16	66	26	-197.11312866210938	46	12	-59.310157775878906	0
97	0.16	77	31	-206.8352508544922	55	14	-63.386878967285156	0
98	0.16	159	58	-377.6541442871094	112	26	-92.51009368896484	0
99	0.16	90	35	-250.76800537109375	65	17	-91.81719207763672	0
0	0.12	68	24	-147.69403076171875	48	12	-30.22695541381836	1
1	0.12	70	28	-181.81285095214844	52	12	-33.568328857421875	0
2	0.12	96	34	-193.79786682128906	65	16	-46.63685989379883	0
3	0.12	53	22	-137.7808837890625	35	13	-29.17022132873535	0
4	0.12	63	22	-160.36959838867188	46	11	-42.01966094970703	0
5	0.12	84	31	-201.33309936523438	63	13	-34.38407897949219	1
6	0.12	131	46	-276.90643310546875	93	20	-57.030372619628906	0
7	0.12	84	28	-207.59060668945312	60	13	-44.13160705566406	1
8	0.12	85	27	-198.06478881835938	64	12	-29.84229278564453	0
9	0.12	103	36	-218.7434539794922	69	16	-35.56483840942383	1
10	0.12	117	36	-235.53250122070312	83	18	-45.93824768066406	1
11	0.12	95	30	-202.7093963623047	65	14	-37.231903076171875	1
12	0.12	95	28	-181.88705444335938	70	12	-38.03014373779297	0
13	0.12	89	33	-214.41908264160156	65	13	-36.2711296081543	0
14	0.12	112	38	-226.48147583007812	74	18	-48.818241119384766	0
15	0.12	90	29	-201.28964233398438	66	13	-31.062971115112305	1
16	0.12	73	28	-197.7032928466797	54	11	-33.82640838623047	1
17	0.12	122	37	-227.8552703857422	83	19	-58.68632125854492	0
18	0.12	129	45	-271.0401611328125	91	21	-52.05624771118164	0
19	0.12	85	33	-183.66432189941406	56	15	-38.932559967041016	0
20	0.12	210	73	-439.9748229980469	146	32	-86.7518310546875	0
21	0.12	44	17	-117.7522964477539	29	9	-45.367950439453125	0
22	0.12	142	57	-311.3374328613281	97	25	-52.75218963623047	0
23	0.12	115	46	-265.19842529296875	82	18	-49.46599578857422	0
24	0.12	149	51	-331.656494140625	114	18	-65.35729217529297	0
25	0.12	89	28	-182.39382934570312	63	14	-52.5767822265625	0
26	0.12	218	66	-385.0726318359375	160	30	-68.16397857666016	0
27	0.12	97	33	-221.8553924560547	69	14	-44.78742218017578	1
28	0.12	81	30	-191.12339782714844	57	13	-34.395320892333984	0
29	0.12	234	82	-433.4220886230469	167	34	-110.24634552001953	0
30	0.12	121	40	-250.19534301757812	85	18	-51.22245407104492	0
31	0.12	217	74	-437.85943603515625	151	32	-94.86784362792969	0
32	0.12	195	67	-391.8711853027344	141	27	-85.37798309326172	0
33	0.12	196	68	-390.1120910644531	138	30	-85.90695190429688	0
34	0.12	80	26	-182.40211486816406	60	11	-38.51613235473633	1
35	0.12	129	43	-264.6094970703125	87	20	-54.80363464355469	0
36	0.12	68	22	-156.3821563720703	49	11	-41.21456527709961	0
37	0.12	128	46	-295.6903381347656	90	21	-62.54371643066406	0
38	0.12	97	38	-227.392822265625	68	17	-44.79998016357422	0
39	0.12	102	38	-244.51657104492188	72	17	-60.25666809082031	0
40	0.12	160	52	-327.7121887207031	116	22	-68.46855163574219	0
41	0.12	199	62	-413.88702392578125	143	26	-85.19293975830078	0
42	0.12	210	74	-393.2179870605469	148	32	-106.4739990234375	0
43	0.12	94	35	-214.1351318359375	66	15	-39.121883392333984	0
44	0.12	95	36	-201.0104522705078	62	16	-53.58772659301758	0
45	0.12	148	51	-308.8842468261719	108	21	-70.90003967285156	0
46	0.12	137	45	-297.0346984863281	101	23	-68.741943359375	0
47	0.12	106	35	-216.29742431640625	76	15	-61.004852294921875	0
48	0.12	94	36	-212.60244750976562	67	15	-47.3330192565918	0
49	0.12	63	24	-159.3131103515625	44	11	-39.08855438232422	0
50	0.12	208	76	-460.0495910644531	154	28	-123.87109375	0
51	0.12	179	62	-387.9795227050781	128	28	-68.1164779663086	0
52	0.12	116	40	-267.693603515625	84	18	-64.16669464111328	0
53	0.12	67	24	-155.838134765625	47	11	-33.70474624633789	0
54	0.12	148	52	-261.89453125	106	25	-62.38876724243164	0
55	0.12	101	38	-232.50791931152344	72	18	-67.8116683959961	0
56	0.12	170	52	-318.2948303222656	120	22	-75.96402740478516	0
57	0.12	214	66	-389.20159912109375	156	28	-94.36947631835938	1
58	0.12	199	69	-395.6870422363281	144	29	-79.90569305419922	0
59	0.12	193	55	-355.3476867675781	140	26	-81.16439056396484	0
60	0.12	94	34	-220.10946655273438	65	14	-41.32142639160156	0
61	0.12	100	36	-212.28271484375	74	15	-47.243648529052734	1
62	0.12	165	54	-357.5252380371094	125	23	-97.30760955810547	0
63	0.12	104	31	-201.94602966308594	78	16	-56.248104095458984	0
64	0.12	157	50	-337.5578308105469	118	21	-81.76481628417969	0
65	0.12	75	29	-150.8926544189453	53	12	-28.980443954467773	0
66	0.12	75	26	-164.41513061523438	53	12	-35.208526611328125	0
67	0.12	196	63	-350.28839111328125	140	28	-83.2618408203125	0
68	0.12	156	51	-324.9111633300781	113	23	-71.91896057128906	0
69	0.12	142	51	-334.6360778808594	104	20	-84.99470520019531	0
70	0.12	208	64	-385.23345947265625	160	25	-76.1915512084961	0
71	0.12	95	29	-194.59324645996094	68	14	-52.882102966308594	0
72	0.12	158	53	-361.3627014160156	113	22	-87.72257232666016	0
73	0.12	147	49	-323.61444091796875	109	22	-94.5743179321289	0
74	0.12	198	59	-389.8485107421875	146	27	-113.10757446289062	0
75	0.12	91	32	-196.33619689941406	63	14	-47.77909851074219	0
76	0.12	119	45	-250.91380310058594	83	18	-68.21678161621094	0
77	0.12	158	48	-291.44207763671875	118	21	-86.67694854736328	0
78	0.12	66	25	-160.50384521484375	49	11	-38.797603607177734	0
79	0.12	58	22	-124.27924346923828	38	10	-25.893600463867188	1
80	0.12	53	23	-108.13780212402344	35	11	-34.9570198059082	0
81	0.12	71	23	-173.591552734375	56	10	-50.624473571777344	0
82	0.12	229	73	-383.7716064453125	164	30	-98.1109390258789	0
83	0.12	211	66	-409.29302978515625	158	29	-123.33360290527344	0
84	0.12	70	25	-176.17098999023438	51	11	-44.31679153442383	1
85	0.12	113	37	-259.08538818359375	82	18	-108.8097915649414	0
86	0.12	91	33	-205.2411346435547	62	14	-39.58962631225586	0
87	0.12	128	41	-257.6772155761719	97	17	-71.25048828125	0
88	0.12	164	53	-316.9104309082031	116	26	-94.81549835205078	0
89	0.12	72	28	-193.72056579589844	48	13	-64.3943099975586	0
90	0.12	149	51	-331.1622314453125	108	23	-92.32077026367188	0
91	0.12	64	24	-192.01327514648438	44	12	-61.57594299316406	0
92	0.12	247	78	-423.7568054199219	172	34	-116.7082290649414	0
93	0.12	100	39	-228.65428161621094	66	18	-69.6329345703125	0
94	0.12	74	26	-196.3535614013672	49	14	-68.36009216308594	0
95	0.12	63	24	-201.03843688964844	49	12	-64.49839782714844	0
96	0.12	66	24	-186.08038330078125	46	12	-59.310157775878906	0
97	0.12	77	30	-206.38856506347656	55	14	-63.386878967285156	0
98	0.12	159	55	-376.6019287109375	112	26	-92.51009368896484	0
99	0.12	90	33	-246.887939453125	65	17	-91.81719207763672	0
0	0.0	68	26	-159.7115478515625	48	12	-30.22695541381836	1
1	0.0	70	28	-181.81285095214844	52	12	-33.568328857421875	0
2	0.0	96	34	-208.91049194335938	65	16	-46.63685989379883	0
3	0.0	53	22	-140.53640747070312	35	13	-29.17022132873535	0
4	0.0	63	22	-162.66131591796875	46	11	-42.01966094970703	0
5	0.0	84	31	-204.51409912109375	63	13	-34.38407897949219	1
6	0.0	131	46	-286.3567199707031	93	20	-57.030372619628906	0
7	0.0	84	28	-232.0213165283203	60	13	-44.13160705566406	1
8	0.0	85	29	-203.20257568359375	64	12	-29.84229278564453	1
9	0.0	103	37	-248.6653289794922	69	16	-35.56483840942383	0
10	0.0	117	38	-249.2687530517578	83	18	-45.93824768066406	0
